cell_id,scale_km2,grid_family,area_effective_km2,n_wells,question_code,question_name,direct_evidence_n,direct_evidence_pct_of_wells,minimum_documentary_n,minimum_documentary_pct_of_wells,partial_evidence_n,review_evidence_n,unknown_evidence_n,cell_documentary_state,cell_representativeness_state,top_blocking_requirements,universal_well_count_threshold_used,weight_used,score_used,cutoff_date,method_version
SCALE-1000-O00-00212,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,11,Q05,Monitoramento temporal,1,9.090909,0,0.0,0,1,10,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=11|Q05_R04=11|Q05_R06=11|Q05_R07=11|Q05_R03=10,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00213,1000,SCALE_PRIMARY_O00_V1,1000.0000000000466,2,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,2,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=2|Q05_R03=2|Q05_R04=2|Q05_R05=2|Q05_R06=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00214,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00215,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00216,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00217,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00218,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00219,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00220,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00221,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,3,Q05,Monitoramento temporal,1,33.333333,0,0.0,1,0,2,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=3|Q05_R04=3|Q05_R05=3|Q05_R06=3|Q05_R07=3,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00222,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,8,Q05,Monitoramento temporal,2,25.0,0,0.0,1,1,6,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=8|Q05_R04=8|Q05_R06=8|Q05_R07=8|Q05_R03=6,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00223,1000,SCALE_PRIMARY_O00_V1,242.4105750661792,35,Q05,Monitoramento temporal,13,37.142857,0,0.0,7,6,22,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=35|Q05_R04=35|Q05_R06=35|Q05_R07=35|Q05_R05=29,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00224,1000,SCALE_PRIMARY_O00_V1,5.181756305886222,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00225,1000,SCALE_PRIMARY_O00_V1,664.1985420900731,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00226,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00227,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00228,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00229,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,1,100.0,0,0.0,1,0,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R04=1|Q05_R05=1|Q05_R06=1|Q05_R07=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00230,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,11,Q05,Monitoramento temporal,8,72.727273,0,0.0,7,1,3,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=11|Q05_R04=11|Q05_R06=11|Q05_R07=11|Q05_R05=9,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00231,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00232,1000,SCALE_PRIMARY_O00_V1,1000.0000000000492,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00233,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R04=1|Q05_R05=1|Q05_R06=1|Q05_R07=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00234,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,9,Q05,Monitoramento temporal,5,55.555556,0,0.0,3,2,4,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=9|Q05_R04=9|Q05_R06=9|Q05_R07=9|Q05_R05=6,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00235,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,18,Q05,Monitoramento temporal,7,38.888889,0,0.0,0,7,11,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=18|Q05_R04=18|Q05_R06=18|Q05_R07=18|Q05_R05=14,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00236,1000,SCALE_PRIMARY_O00_V1,1000.0000000000416,18,Q05,Monitoramento temporal,7,38.888889,0,0.0,7,0,11,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=18|Q05_R04=18|Q05_R06=18|Q05_R07=18|Q05_R03=11,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00237,1000,SCALE_PRIMARY_O00_V1,1000.0000000000416,3,Q05,Monitoramento temporal,2,66.666667,0,0.0,0,2,1,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=3|Q05_R04=3|Q05_R06=3|Q05_R07=3|Q05_R05=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00238,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,3,Q05,Monitoramento temporal,1,33.333333,0,0.0,1,0,2,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=3|Q05_R04=3|Q05_R05=3|Q05_R06=3|Q05_R07=3,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00239,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,4,Q05,Monitoramento temporal,2,50.0,0,0.0,1,1,2,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=4|Q05_R04=4|Q05_R06=4|Q05_R07=4|Q05_R05=3,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00240,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00241,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00242,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R04=1|Q05_R05=1|Q05_R06=1|Q05_R07=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00243,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00244,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R06=1|Q05_R07=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00245,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00246,1000,SCALE_PRIMARY_O00_V1,868.6357660273628,13,Q05,Monitoramento temporal,2,15.384615,0,0.0,2,0,11,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=13|Q05_R04=13|Q05_R06=13|Q05_R07=13|Q05_R03=11,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00247,1000,SCALE_PRIMARY_O00_V1,352.3645767885835,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00248,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00249,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,1,100.0,0,0.0,1,0,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R04=1|Q05_R05=1|Q05_R06=1|Q05_R07=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00250,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,2,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,2,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=2|Q05_R03=2|Q05_R04=2|Q05_R05=2|Q05_R06=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00251,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00252,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00253,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00254,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00255,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00256,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,1,100.0,0,0.0,1,0,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R04=1|Q05_R06=1|Q05_R07=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00257,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,9,Q05,Monitoramento temporal,4,44.444444,0,0.0,0,4,5,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=9|Q05_R04=9|Q05_R06=9|Q05_R07=9|Q05_R05=8,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00258,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,25,Q05,Monitoramento temporal,3,12.0,0,0.0,1,2,22,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=25|Q05_R04=25|Q05_R06=25|Q05_R07=25|Q05_R03=22,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00259,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,12,Q05,Monitoramento temporal,4,33.333333,0,0.0,2,2,8,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=12|Q05_R04=12|Q05_R06=12|Q05_R07=12|Q05_R05=9,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00260,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,15,Q05,Monitoramento temporal,11,73.333333,0,0.0,2,9,4,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=15|Q05_R04=15|Q05_R06=15|Q05_R07=15|Q05_R05=12,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00261,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00262,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,1,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00263,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00264,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,2,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,2,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=2|Q05_R03=2|Q05_R04=2|Q05_R05=2|Q05_R06=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00265,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00266,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,17,Q05,Monitoramento temporal,14,82.352941,0,0.0,6,8,3,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=17|Q05_R04=17|Q05_R06=17|Q05_R07=17|Q05_R05=10,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00267,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00268,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,21,Q05,Monitoramento temporal,8,38.095238,0,0.0,3,5,13,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=21|Q05_R04=21|Q05_R06=21|Q05_R07=21|Q05_R05=17,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00269,1000,SCALE_PRIMARY_O00_V1,431.1847997105096,4,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,4,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=4|Q05_R03=4|Q05_R04=4|Q05_R06=4|Q05_R07=4,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00270,1000,SCALE_PRIMARY_O00_V1,491.7892672589889,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00271,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,14,Q05,Monitoramento temporal,6,42.857143,0,0.0,6,0,8,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=14|Q05_R04=14|Q05_R05=14|Q05_R06=14|Q05_R07=14,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00272,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,2,Q05,Monitoramento temporal,2,100.0,0,0.0,2,0,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=2|Q05_R04=2|Q05_R05=2|Q05_R06=2|Q05_R07=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00273,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,2,Q05,Monitoramento temporal,0,0.0,0,0.0,0,0,2,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q05_R02=2|Q05_R03=2|Q05_R04=2|Q05_R05=2|Q05_R06=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00274,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00275,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00276,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-1000-O00-00277,1000,SCALE_PRIMARY_O00_V1,1000.0000000000462,0,Q05,Monitoramento temporal,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
