support_id,unit,unit_assignment_status,domain,domain_assignment_status,x_5880,y_5880
SP5-0009-0098,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7827500.0
SP5-0009-0099,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7832500.0
SP5-0009-0100,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7837500.0
SP5-0009-0101,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7842500.0
SP5-0009-0102,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7847500.0
SP5-0009-0103,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7852500.0
SP5-0009-0104,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7857500.0
SP5-0009-0105,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7862500.0
SP5-0009-0106,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7867500.0
SP5-0009-0107,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7872500.0
SP5-0009-0108,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7877500.0
SP5-0009-0109,Formação Xaraiés,OK,Cárstica (K),OK,4607500.0,7882500.0
SP5-0009-0110,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4607500.0,7887500.0
SP5-0009-0114,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7907500.0
SP5-0009-0115,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7912500.0
SP5-0009-0116,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,7917500.0
SP5-0009-0137,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,8022500.0
SP5-0009-0139,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,8032500.0
SP5-0009-0140,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,8037500.0
SP5-0009-0141,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,8042500.0
SP5-0009-0142,Formação Pantanal,OK,Granular (Gr),OK,4607500.0,8047500.0
SP5-0010-0042,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7547500.0
SP5-0010-0043,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7552500.0
SP5-0010-0044,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7557500.0
SP5-0010-0045,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7562500.0
SP5-0010-0046,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7567500.0
SP5-0010-0047,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7572500.0
SP5-0010-0048,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7577500.0
SP5-0010-0049,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7582500.0
SP5-0010-0050,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7587500.0
SP5-0010-0051,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7592500.0
SP5-0010-0052,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7597500.0
SP5-0010-0053,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7602500.0
SP5-0010-0054,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7607500.0
SP5-0010-0055,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7612500.0
SP5-0010-0056,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7617500.0
SP5-0010-0057,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7622500.0
SP5-0010-0058,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7627500.0
SP5-0010-0059,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7632500.0
SP5-0010-0060,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7637500.0
SP5-0010-0061,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7642500.0
SP5-0010-0062,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7647500.0
SP5-0010-0063,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7652500.0
SP5-0010-0064,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7657500.0
SP5-0010-0065,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7662500.0
SP5-0010-0066,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7667500.0
SP5-0010-0067,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7672500.0
SP5-0010-0068,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7677500.0
SP5-0010-0069,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7682500.0
SP5-0010-0070,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7687500.0
SP5-0010-0071,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7692500.0
SP5-0010-0072,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7697500.0
SP5-0010-0073,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7702500.0
SP5-0010-0074,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,7707500.0
SP5-0010-0075,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7712500.0
SP5-0010-0076,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7717500.0
SP5-0010-0077,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7722500.0
SP5-0010-0078,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7727500.0
SP5-0010-0079,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7732500.0
SP5-0010-0080,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7737500.0
SP5-0010-0081,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7742500.0
SP5-0010-0082,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7747500.0
SP5-0010-0083,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7752500.0
SP5-0010-0084,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7757500.0
SP5-0010-0085,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7762500.0
SP5-0010-0086,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7767500.0
SP5-0010-0087,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7772500.0
SP5-0010-0088,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7777500.0
SP5-0010-0089,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7782500.0
SP5-0010-0090,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7787500.0
SP5-0010-0091,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7792500.0
SP5-0010-0092,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7797500.0
SP5-0010-0093,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7802500.0
SP5-0010-0094,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7807500.0
SP5-0010-0095,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7812500.0
SP5-0010-0096,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7817500.0
SP5-0010-0097,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7822500.0
SP5-0010-0098,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7827500.0
SP5-0010-0099,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7832500.0
SP5-0010-0100,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7837500.0
SP5-0010-0101,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7842500.0
SP5-0010-0102,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7847500.0
SP5-0010-0103,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7852500.0
SP5-0010-0104,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7857500.0
SP5-0010-0105,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7862500.0
SP5-0010-0106,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7867500.0
SP5-0010-0107,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,7872500.0
SP5-0010-0108,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,7877500.0
SP5-0010-0109,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,7882500.0
SP5-0010-0110,Grupo Corumbá,OK,Cárstica (K),OK,4612500.0,7887500.0
SP5-0010-0111,Grupo Corumbá,OK,Cárstica (K),OK,4612500.0,7892500.0
SP5-0010-0112,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7897500.0
SP5-0010-0113,Depósitos aluvionares,OK,Granular (Gr),OK,4612500.0,7902500.0
SP5-0010-0114,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7907500.0
SP5-0010-0115,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7912500.0
SP5-0010-0116,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7917500.0
SP5-0010-0117,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,7922500.0
SP5-0010-0118,Grupo Corumbá,OK,Cárstica (K),OK,4612500.0,7927500.0
SP5-0010-0119,Grupo Corumbá,OK,Cárstica (K),OK,4612500.0,7932500.0
SP5-0010-0120,Grupo Corumbá,OK,Cárstica (K),OK,4612500.0,7937500.0
SP5-0010-0135,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,8012500.0
SP5-0010-0136,Formação Pantanal,OK,Granular (Gr),OK,4612500.0,8017500.0
SP5-0010-0137,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,8022500.0
SP5-0010-0138,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,8027500.0
SP5-0010-0139,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4612500.0,8032500.0
SP5-0011-0043,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7552500.0
SP5-0011-0044,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7557500.0
SP5-0011-0045,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7562500.0
SP5-0011-0046,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7567500.0
SP5-0011-0047,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7572500.0
SP5-0011-0048,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7577500.0
SP5-0011-0049,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7582500.0
SP5-0011-0050,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7587500.0
SP5-0011-0051,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7592500.0
SP5-0011-0052,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7597500.0
SP5-0011-0053,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7602500.0
SP5-0011-0054,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7607500.0
SP5-0011-0055,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7612500.0
SP5-0011-0056,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7617500.0
SP5-0011-0057,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7622500.0
SP5-0011-0058,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7627500.0
SP5-0011-0059,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7632500.0
SP5-0011-0060,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7637500.0
SP5-0011-0061,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7642500.0
SP5-0011-0062,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7647500.0
SP5-0011-0063,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7652500.0
SP5-0011-0064,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7657500.0
SP5-0011-0065,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7662500.0
SP5-0011-0066,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7667500.0
SP5-0011-0067,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7672500.0
SP5-0011-0068,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7677500.0
SP5-0011-0069,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7682500.0
SP5-0011-0070,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7687500.0
SP5-0011-0071,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7692500.0
SP5-0011-0072,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7697500.0
SP5-0011-0073,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7702500.0
SP5-0011-0074,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7707500.0
SP5-0011-0075,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7712500.0
SP5-0011-0076,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7717500.0
SP5-0011-0077,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7722500.0
SP5-0011-0078,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7727500.0
SP5-0011-0079,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7732500.0
SP5-0011-0080,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7737500.0
SP5-0011-0081,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7742500.0
SP5-0011-0082,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7747500.0
SP5-0011-0083,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7752500.0
SP5-0011-0084,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7757500.0
SP5-0011-0085,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7762500.0
SP5-0011-0086,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7767500.0
SP5-0011-0087,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7772500.0
SP5-0011-0088,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7777500.0
SP5-0011-0089,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7782500.0
SP5-0011-0090,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7787500.0
SP5-0011-0091,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7792500.0
SP5-0011-0092,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7797500.0
SP5-0011-0093,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7802500.0
SP5-0011-0094,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7807500.0
SP5-0011-0095,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7812500.0
SP5-0011-0096,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7817500.0
SP5-0011-0097,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7822500.0
SP5-0011-0098,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7827500.0
SP5-0011-0099,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7832500.0
SP5-0011-0100,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7837500.0
SP5-0011-0101,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7842500.0
SP5-0011-0102,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4617500.0,7847500.0
SP5-0011-0103,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7852500.0
SP5-0011-0104,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7857500.0
SP5-0011-0105,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7862500.0
SP5-0011-0106,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7867500.0
SP5-0011-0107,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7872500.0
SP5-0011-0108,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4617500.0,7877500.0
SP5-0011-0109,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7882500.0
SP5-0011-0110,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7887500.0
SP5-0011-0111,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7892500.0
SP5-0011-0112,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7897500.0
SP5-0011-0113,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7902500.0
SP5-0011-0114,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7907500.0
SP5-0011-0115,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7912500.0
SP5-0011-0116,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7917500.0
SP5-0011-0117,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7922500.0
SP5-0011-0118,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7927500.0
SP5-0011-0119,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,7932500.0
SP5-0011-0120,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7937500.0
SP5-0011-0121,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7942500.0
SP5-0011-0122,Grupo Corumbá,OK,Cárstica (K),OK,4617500.0,7947500.0
SP5-0011-0123,Depósitos aluvionares,OK,Granular (Gr),OK,4617500.0,7952500.0
SP5-0011-0134,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,8007500.0
SP5-0011-0135,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4617500.0,8012500.0
SP5-0011-0136,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4617500.0,8017500.0
SP5-0011-0137,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4617500.0,8022500.0
SP5-0011-0138,Formação Pantanal,OK,Granular (Gr),OK,4617500.0,8027500.0
SP5-0012-0043,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7552500.0
SP5-0012-0044,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7557500.0
SP5-0012-0045,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7562500.0
SP5-0012-0046,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7567500.0
SP5-0012-0047,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7572500.0
SP5-0012-0048,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7577500.0
SP5-0012-0049,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7582500.0
SP5-0012-0050,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7587500.0
SP5-0012-0051,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7592500.0
SP5-0012-0052,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7597500.0
SP5-0012-0053,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7602500.0
SP5-0012-0054,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7607500.0
SP5-0012-0055,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7612500.0
SP5-0012-0056,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7617500.0
SP5-0012-0057,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7622500.0
SP5-0012-0058,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7627500.0
SP5-0012-0059,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7632500.0
SP5-0012-0060,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7637500.0
SP5-0012-0061,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7642500.0
SP5-0012-0062,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7647500.0
SP5-0012-0063,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7652500.0
SP5-0012-0064,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7657500.0
SP5-0012-0065,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7662500.0
SP5-0012-0066,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7667500.0
SP5-0012-0067,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7672500.0
SP5-0012-0068,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7677500.0
SP5-0012-0069,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7682500.0
SP5-0012-0070,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7687500.0
SP5-0012-0071,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7692500.0
SP5-0012-0072,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7697500.0
SP5-0012-0073,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7702500.0
SP5-0012-0074,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7707500.0
SP5-0012-0075,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7712500.0
SP5-0012-0076,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7717500.0
SP5-0012-0077,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7722500.0
SP5-0012-0078,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7727500.0
SP5-0012-0079,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7732500.0
SP5-0012-0080,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7737500.0
SP5-0012-0081,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7742500.0
SP5-0012-0082,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7747500.0
SP5-0012-0083,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7752500.0
SP5-0012-0084,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7757500.0
SP5-0012-0085,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7762500.0
SP5-0012-0086,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7767500.0
SP5-0012-0087,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7772500.0
SP5-0012-0088,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7777500.0
SP5-0012-0089,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7782500.0
SP5-0012-0090,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7787500.0
SP5-0012-0091,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7792500.0
SP5-0012-0092,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7797500.0
SP5-0012-0093,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7802500.0
SP5-0012-0094,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7807500.0
SP5-0012-0095,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7812500.0
SP5-0012-0096,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7817500.0
SP5-0012-0097,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7822500.0
SP5-0012-0098,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7827500.0
SP5-0012-0099,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7832500.0
SP5-0012-0100,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7837500.0
SP5-0012-0101,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7842500.0
SP5-0012-0102,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7847500.0
SP5-0012-0103,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7852500.0
SP5-0012-0104,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7857500.0
SP5-0012-0105,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7862500.0
SP5-0012-0106,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7867500.0
SP5-0012-0107,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7872500.0
SP5-0012-0108,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7877500.0
SP5-0012-0109,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,7882500.0
SP5-0012-0110,Formação Xaraiés,OK,Cárstica (K),OK,4622500.0,7887500.0
SP5-0012-0111,Grupo Corumbá,OK,Cárstica (K),OK,4622500.0,7892500.0
SP5-0012-0112,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7897500.0
SP5-0012-0113,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7902500.0
SP5-0012-0114,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7907500.0
SP5-0012-0115,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7912500.0
SP5-0012-0116,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7917500.0
SP5-0012-0117,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7922500.0
SP5-0012-0118,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7927500.0
SP5-0012-0119,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7932500.0
SP5-0012-0120,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7937500.0
SP5-0012-0121,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,7942500.0
SP5-0012-0122,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7947500.0
SP5-0012-0123,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7952500.0
SP5-0012-0124,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7957500.0
SP5-0012-0125,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7962500.0
SP5-0012-0126,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7967500.0
SP5-0012-0127,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7972500.0
SP5-0012-0131,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7992500.0
SP5-0012-0132,Formação Pantanal,OK,Granular (Gr),OK,4622500.0,7997500.0
SP5-0012-0133,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,8002500.0
SP5-0012-0134,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,8007500.0
SP5-0012-0135,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,8012500.0
SP5-0012-0136,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4622500.0,8017500.0
SP5-0012-0137,Depósitos aluvionares,OK,Granular (Gr),OK,4622500.0,8022500.0
SP5-0013-0043,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7552500.0
SP5-0013-0044,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7557500.0
SP5-0013-0045,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7562500.0
SP5-0013-0046,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7567500.0
SP5-0013-0047,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7572500.0
SP5-0013-0048,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7577500.0
SP5-0013-0049,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7582500.0
SP5-0013-0050,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7587500.0
SP5-0013-0051,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7592500.0
SP5-0013-0052,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7597500.0
SP5-0013-0053,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7602500.0
SP5-0013-0054,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7607500.0
SP5-0013-0055,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4627500.0,7612500.0
SP5-0013-0056,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7617500.0
SP5-0013-0057,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7622500.0
SP5-0013-0058,Formação Pantanal,OK,Granular (Gr),OK,4627500.0,7627500.0
SP5-0013-0059,Depósitos aluvionares,OK,Granular (Gr),OK,4627500.0,7632500.0
SP5-0013-0060,Depósitos aluvionares,OK,Granular (Gr),OK,4627500.0,7637500.0
SP5-0013-0061,Depósitos aluvionares,OK,Granular (Gr),OK,4627500.0,7642500.0
SP5-0013-0062,Depósitos aluvionares,OK,Granular (Gr),OK,4627500.0,7647500.0
