well_id,scale_km2,cell_id,assignment_method,assignment_distance_m,boundary_candidates_n
3500073752,500,SCALE-500-O00-00277,POINT_IN_POLYGON_WGS84,0.0,1
3500073757,500,SCALE-500-O00-00306,POINT_IN_POLYGON_WGS84,0.0,1
3500073762,500,SCALE-500-O00-00077,POINT_IN_POLYGON_WGS84,0.0,1
3500073808,500,SCALE-500-O00-00024,POINT_IN_POLYGON_WGS84,0.0,1
3500073807,500,SCALE-500-O00-00097,POINT_IN_POLYGON_WGS84,0.0,1
3500073806,500,SCALE-500-O00-00122,POINT_IN_POLYGON_WGS84,0.0,1
3500073813,500,SCALE-500-O00-00122,POINT_IN_POLYGON_WGS84,0.0,1
3500073818,500,SCALE-500-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500073832,500,SCALE-500-O00-00097,POINT_IN_POLYGON_WGS84,0.0,1
3500073830,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500073835,500,SCALE-500-O00-00121,POINT_IN_POLYGON_WGS84,0.0,1
3500073843,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500073856,500,SCALE-500-O00-00078,POINT_IN_POLYGON_WGS84,0.0,1
3500073849,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500073887,500,SCALE-500-O00-00614,POINT_IN_POLYGON_WGS84,0.0,1
3500073901,500,SCALE-500-O00-00082,POINT_IN_POLYGON_WGS84,0.0,1
3500073906,500,SCALE-500-O00-00344,POINT_IN_POLYGON_WGS84,0.0,1
3500073916,500,SCALE-500-O00-00001,POINT_IN_POLYGON_WGS84,0.0,1
3500073915,500,SCALE-500-O00-00013,POINT_IN_POLYGON_WGS84,0.0,1
3500072995,500,SCALE-500-O00-00209,POINT_IN_POLYGON_WGS84,0.0,1
3500072993,500,SCALE-500-O00-00236,POINT_IN_POLYGON_WGS84,0.0,1
3500072967,500,SCALE-500-O00-00442,POINT_IN_POLYGON_WGS84,0.0,1
3500072965,500,SCALE-500-O00-00443,POINT_IN_POLYGON_WGS84,0.0,1
3500072949,500,SCALE-500-O00-00650,POINT_IN_POLYGON_WGS84,0.0,1
3500072914,500,SCALE-500-O00-00361,POINT_IN_POLYGON_WGS84,0.0,1
3500072910,500,SCALE-500-O00-00508,POINT_IN_POLYGON_WGS84,0.0,1
3500072907,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072904,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500072889,500,SCALE-500-O00-00320,POINT_IN_POLYGON_WGS84,0.0,1
3500072887,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500072878,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072871,500,SCALE-500-O00-00320,POINT_IN_POLYGON_WGS84,0.0,1
3500072834,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072791,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500072759,500,SCALE-500-O00-00076,POINT_IN_POLYGON_WGS84,0.0,1
3500072723,500,SCALE-500-O00-00365,POINT_IN_POLYGON_WGS84,0.0,1
3500072704,500,SCALE-500-O00-00428,POINT_IN_POLYGON_WGS84,0.0,1
3500072667,500,SCALE-500-O00-00305,POINT_IN_POLYGON_WGS84,0.0,1
3500072665,500,SCALE-500-O00-00562,POINT_IN_POLYGON_WGS84,0.0,1
3500072654,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072650,500,SCALE-500-O00-00563,POINT_IN_POLYGON_WGS84,0.0,1
3500072643,500,SCALE-500-O00-00173,POINT_IN_POLYGON_WGS84,0.0,1
3500072626,500,SCALE-500-O00-00769,POINT_IN_POLYGON_WGS84,0.0,1
3500072588,500,SCALE-500-O00-00053,POINT_IN_POLYGON_WGS84,0.0,1
3500072577,500,SCALE-500-O00-00105,POINT_IN_POLYGON_WGS84,0.0,1
3500072571,500,SCALE-500-O00-00278,POINT_IN_POLYGON_WGS84,0.0,1
3500072541,500,SCALE-500-O00-00078,POINT_IN_POLYGON_WGS84,0.0,1
3500072525,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500072473,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072393,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500072361,500,SCALE-500-O00-00041,POINT_IN_POLYGON_WGS84,0.0,1
3500072355,500,SCALE-500-O00-00116,POINT_IN_POLYGON_WGS84,0.0,1
3500072349,500,SCALE-500-O00-00373,POINT_IN_POLYGON_WGS84,0.0,1
3500072347,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500072297,500,SCALE-500-O00-00527,POINT_IN_POLYGON_WGS84,0.0,1
3500072281,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072275,500,SCALE-500-O00-00527,POINT_IN_POLYGON_WGS84,0.0,1
3500072224,500,SCALE-500-O00-00201,POINT_IN_POLYGON_WGS84,0.0,1
3500072152,500,SCALE-500-O00-00365,POINT_IN_POLYGON_WGS84,0.0,1
3500072150,500,SCALE-500-O00-00280,POINT_IN_POLYGON_WGS84,0.0,1
3500072130,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500072118,500,SCALE-500-O00-00307,POINT_IN_POLYGON_WGS84,0.0,1
3500072017,500,SCALE-500-O00-00064,POINT_IN_POLYGON_WGS84,0.0,1
3500072012,500,SCALE-500-O00-00122,POINT_IN_POLYGON_WGS84,0.0,1
3500073024,500,SCALE-500-O00-00524,POINT_IN_POLYGON_WGS84,0.0,1
3500073022,500,SCALE-500-O00-00525,POINT_IN_POLYGON_WGS84,0.0,1
3500073008,500,SCALE-500-O00-00075,POINT_IN_POLYGON_WGS84,0.0,1
3500073041,500,SCALE-500-O00-00097,POINT_IN_POLYGON_WGS84,0.0,1
3500073079,500,SCALE-500-O00-00182,POINT_IN_POLYGON_WGS84,0.0,1
3500073072,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500073071,500,SCALE-500-O00-00122,POINT_IN_POLYGON_WGS84,0.0,1
3500073093,500,SCALE-500-O00-00337,POINT_IN_POLYGON_WGS84,0.0,1
3500073106,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500073133,500,SCALE-500-O00-00462,POINT_IN_POLYGON_WGS84,0.0,1
3500073126,500,SCALE-500-O00-00363,POINT_IN_POLYGON_WGS84,0.0,1
3500073160,500,SCALE-500-O00-00020,POINT_IN_POLYGON_WGS84,0.0,1
3500073152,500,SCALE-500-O00-00527,POINT_IN_POLYGON_WGS84,0.0,1
3500073150,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073149,500,SCALE-500-O00-00336,POINT_IN_POLYGON_WGS84,0.0,1
3500073166,500,SCALE-500-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500073186,500,SCALE-500-O00-00146,POINT_IN_POLYGON_WGS84,0.0,1
3500073180,500,SCALE-500-O00-00072,POINT_IN_POLYGON_WGS84,0.0,1
3500073204,500,SCALE-500-O00-00101,POINT_IN_POLYGON_WGS84,0.0,1
3500073200,500,SCALE-500-O00-00079,POINT_IN_POLYGON_WGS84,0.0,1
3500073216,500,SCALE-500-O00-00664,POINT_IN_POLYGON_WGS84,0.0,1
3500073234,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073230,500,SCALE-500-O00-00075,POINT_IN_POLYGON_WGS84,0.0,1
3500073229,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500073228,500,SCALE-500-O00-00075,POINT_IN_POLYGON_WGS84,0.0,1
3500073264,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073262,500,SCALE-500-O00-00369,POINT_IN_POLYGON_WGS84,0.0,1
3500073292,500,SCALE-500-O00-00098,POINT_IN_POLYGON_WGS84,0.0,1
3500073290,500,SCALE-500-O00-00103,POINT_IN_POLYGON_WGS84,0.0,1
3500073299,500,SCALE-500-O00-00054,POINT_IN_POLYGON_WGS84,0.0,1
3500073297,500,SCALE-500-O00-00072,POINT_IN_POLYGON_WGS84,0.0,1
3500073320,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500073318,500,SCALE-500-O00-00306,POINT_IN_POLYGON_WGS84,0.0,1
3500073314,500,SCALE-500-O00-00494,POINT_IN_POLYGON_WGS84,0.0,1
3500073335,500,SCALE-500-O00-00098,POINT_IN_POLYGON_WGS84,0.0,1
3500073334,500,SCALE-500-O00-00097,POINT_IN_POLYGON_WGS84,0.0,1
3500073378,500,SCALE-500-O00-00398,POINT_IN_POLYGON_WGS84,0.0,1
3500073393,500,SCALE-500-O00-00013,POINT_IN_POLYGON_WGS84,0.0,1
3500073387,500,SCALE-500-O00-00209,POINT_IN_POLYGON_WGS84,0.0,1
3500073402,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073399,500,SCALE-500-O00-00146,POINT_IN_POLYGON_WGS84,0.0,1
3500073411,500,SCALE-500-O00-00336,POINT_IN_POLYGON_WGS84,0.0,1
3500073424,500,SCALE-500-O00-00650,POINT_IN_POLYGON_WGS84,0.0,1
3500073421,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073420,500,SCALE-500-O00-00038,POINT_IN_POLYGON_WGS84,0.0,1
3500073418,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500073444,500,SCALE-500-O00-00306,POINT_IN_POLYGON_WGS84,0.0,1
3500073449,500,SCALE-500-O00-00124,POINT_IN_POLYGON_WGS84,0.0,1
3500073483,500,SCALE-500-O00-00429,POINT_IN_POLYGON_WGS84,0.0,1
3500073497,500,SCALE-500-O00-00183,POINT_IN_POLYGON_WGS84,0.0,1
3500073495,500,SCALE-500-O00-00078,POINT_IN_POLYGON_WGS84,0.0,1
3500073488,500,SCALE-500-O00-00074,POINT_IN_POLYGON_WGS84,0.0,1
3500073501,500,SCALE-500-O00-00263,POINT_IN_POLYGON_WGS84,0.0,1
3500073518,500,SCALE-500-O00-00075,POINT_IN_POLYGON_WGS84,0.0,1
3500073516,500,SCALE-500-O00-00065,POINT_IN_POLYGON_WGS84,0.0,1
3500073538,500,SCALE-500-O00-00100,POINT_IN_POLYGON_WGS84,0.0,1
3500073547,500,SCALE-500-O00-00428,POINT_IN_POLYGON_WGS84,0.0,1
3500073556,500,SCALE-500-O00-00082,POINT_IN_POLYGON_WGS84,0.0,1
3500027251,500,SCALE-500-O00-00098,POINT_IN_POLYGON_WGS84,0.0,1
3500023047,500,SCALE-500-O00-00244,POINT_IN_POLYGON_WGS84,0.0,1
3500027263,500,SCALE-500-O00-00247,POINT_IN_POLYGON_WGS84,0.0,1
3500027271,500,SCALE-500-O00-00072,POINT_IN_POLYGON_WGS84,0.0,1
3500045340,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500067385,500,SCALE-500-O00-00664,POINT_IN_POLYGON_WGS84,0.0,1
3500067707,500,SCALE-500-O00-00390,POINT_IN_POLYGON_WGS84,0.0,1
3500067282,500,SCALE-500-O00-00398,POINT_IN_POLYGON_WGS84,0.0,1
3500067284,500,SCALE-500-O00-00192,POINT_IN_POLYGON_WGS84,0.0,1
3500045676,500,SCALE-500-O00-00174,POINT_IN_POLYGON_WGS84,0.0,1
3500072476,500,SCALE-500-O00-00508,POINT_IN_POLYGON_WGS84,0.0,1
3500073140,500,SCALE-500-O00-00327,POINT_IN_POLYGON_WGS84,0.0,1
3500045466,500,SCALE-500-O00-00261,POINT_IN_POLYGON_WGS84,0.0,1
3500073207,500,SCALE-500-O00-00527,POINT_IN_POLYGON_WGS84,0.0,1
3500073218,500,SCALE-500-O00-00365,POINT_IN_POLYGON_WGS84,0.0,1
3500073092,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500067319,500,SCALE-500-O00-00622,POINT_IN_POLYGON_WGS84,0.0,1
3500073104,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500027254,500,SCALE-500-O00-00361,POINT_IN_POLYGON_WGS84,0.0,1
3500067321,500,SCALE-500-O00-00671,POINT_IN_POLYGON_WGS84,0.0,1
3500072882,500,SCALE-500-O00-00104,POINT_IN_POLYGON_WGS84,0.0,1
3500072357,500,SCALE-500-O00-00710,POINT_IN_POLYGON_WGS84,0.0,1
3500073570,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500072691,500,SCALE-500-O00-00523,POINT_IN_POLYGON_WGS84,0.0,1
3500072963,500,SCALE-500-O00-00421,POINT_IN_POLYGON_WGS84,0.0,1
3500072138,500,SCALE-500-O00-00444,POINT_IN_POLYGON_WGS84,0.0,1
3500072099,500,SCALE-500-O00-00218,POINT_IN_POLYGON_WGS84,0.0,1
3500073920,500,SCALE-500-O00-00243,POINT_IN_POLYGON_WGS84,0.0,1
3500072961,500,SCALE-500-O00-00421,POINT_IN_POLYGON_WGS84,0.0,1
3500073794,500,SCALE-500-O00-00361,POINT_IN_POLYGON_WGS84,0.0,1
3500073383,500,SCALE-500-O00-00331,POINT_IN_POLYGON_WGS84,0.0,1
3500072761,500,SCALE-500-O00-00098,POINT_IN_POLYGON_WGS84,0.0,1
3500072317,500,SCALE-500-O00-00614,POINT_IN_POLYGON_WGS84,0.0,1
3500073332,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500023149,500,SCALE-500-O00-00042,POINT_IN_POLYGON_WGS84,0.0,1
3500022587,500,SCALE-500-O00-00505,POINT_IN_POLYGON_WGS84,0.0,1
3500070462,500,SCALE-500-O00-00525,POINT_IN_POLYGON_WGS84,0.0,1
3500026993,500,SCALE-500-O00-00336,POINT_IN_POLYGON_WGS84,0.0,1
3500026936,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500022918,500,SCALE-500-O00-00336,POINT_IN_POLYGON_WGS84,0.0,1
3500022684,500,SCALE-500-O00-00042,POINT_IN_POLYGON_WGS84,0.0,1
3500022712,500,SCALE-500-O00-00074,POINT_IN_POLYGON_WGS84,0.0,1
3500065104,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500065128,500,SCALE-500-O00-00119,POINT_IN_POLYGON_WGS84,0.0,1
3500071676,500,SCALE-500-O00-00370,POINT_IN_POLYGON_WGS84,0.0,1
3500071634,500,SCALE-500-O00-00103,POINT_IN_POLYGON_WGS84,0.0,1
3500071608,500,SCALE-500-O00-00525,POINT_IN_POLYGON_WGS84,0.0,1
3500071424,500,SCALE-500-O00-00126,POINT_IN_POLYGON_WGS84,0.0,1
3500071418,500,SCALE-500-O00-00013,POINT_IN_POLYGON_WGS84,0.0,1
3500071375,500,SCALE-500-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500071345,500,SCALE-500-O00-00173,POINT_IN_POLYGON_WGS84,0.0,1
3500071258,500,SCALE-500-O00-00081,POINT_IN_POLYGON_WGS84,0.0,1
3500071020,500,SCALE-500-O00-00622,POINT_IN_POLYGON_WGS84,0.0,1
3500071005,500,SCALE-500-O00-00337,POINT_IN_POLYGON_WGS84,0.0,1
3500070836,500,SCALE-500-O00-00320,POINT_IN_POLYGON_WGS84,0.0,1
3500070752,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500070623,500,SCALE-500-O00-00197,POINT_IN_POLYGON_WGS84,0.0,1
3500070608,500,SCALE-500-O00-00156,POINT_IN_POLYGON_WGS84,0.0,1
3500069421,500,SCALE-500-O00-00122,POINT_IN_POLYGON_WGS84,0.0,1
3500069312,500,SCALE-500-O00-00308,POINT_IN_POLYGON_WGS84,0.0,1
3500045613,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500053087,500,SCALE-500-O00-00421,POINT_IN_POLYGON_WGS84,0.0,1
3500045634,500,SCALE-500-O00-00065,POINT_IN_POLYGON_WGS84,0.0,1
3500023233,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045641,500,SCALE-500-O00-00379,POINT_IN_POLYGON_WGS84,0.0,1
3500023156,500,SCALE-500-O00-00050,POINT_IN_POLYGON_WGS84,0.0,1
3500065063,500,SCALE-500-O00-00573,POINT_IN_POLYGON_WGS84,0.0,1
3500045704,500,SCALE-500-O00-00291,POINT_IN_POLYGON_WGS84,0.0,1
3500065035,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500065037,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500065042,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500065052,500,SCALE-500-O00-00100,POINT_IN_POLYGON_WGS84,0.0,1
3500065079,500,SCALE-500-O00-00291,POINT_IN_POLYGON_WGS84,0.0,1
3500065084,500,SCALE-500-O00-00077,POINT_IN_POLYGON_WGS84,0.0,1
3500065059,500,SCALE-500-O00-00146,POINT_IN_POLYGON_WGS84,0.0,1
3500023220,500,SCALE-500-O00-00460,POINT_IN_POLYGON_WGS84,0.0,1
3500023238,500,SCALE-500-O00-00557,POINT_IN_POLYGON_WGS84,0.0,1
3500065129,500,SCALE-500-O00-00166,POINT_IN_POLYGON_WGS84,0.0,1
3500026839,500,SCALE-500-O00-00664,POINT_IN_POLYGON_WGS84,0.0,1
3500065002,500,SCALE-500-O00-00467,POINT_IN_POLYGON_WGS84,0.0,1
3500065005,500,SCALE-500-O00-00117,POINT_IN_POLYGON_WGS84,0.0,1
3500065010,500,SCALE-500-O00-00050,POINT_IN_POLYGON_WGS84,0.0,1
3500065048,500,SCALE-500-O00-00365,POINT_IN_POLYGON_WGS84,0.0,1
3500071736,500,SCALE-500-O00-00573,POINT_IN_POLYGON_WGS84,0.0,1
3500071030,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500070482,500,SCALE-500-O00-00650,POINT_IN_POLYGON_WGS84,0.0,1
3500069959,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500069945,500,SCALE-500-O00-00170,POINT_IN_POLYGON_WGS84,0.0,1
3500069758,500,SCALE-500-O00-00103,POINT_IN_POLYGON_WGS84,0.0,1
3500026965,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500027006,500,SCALE-500-O00-00543,POINT_IN_POLYGON_WGS84,0.0,1
3500027011,500,SCALE-500-O00-00122,POINT_IN_POLYGON_WGS84,0.0,1
3500027023,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500027042,500,SCALE-500-O00-00573,POINT_IN_POLYGON_WGS84,0.0,1
3500027088,500,SCALE-500-O00-00573,POINT_IN_POLYGON_WGS84,0.0,1
3500027093,500,SCALE-500-O00-00273,POINT_IN_POLYGON_WGS84,0.0,1
3500027148,500,SCALE-500-O00-00172,POINT_IN_POLYGON_WGS84,0.0,1
3500027175,500,SCALE-500-O00-00320,POINT_IN_POLYGON_WGS84,0.0,1
3500027239,500,SCALE-500-O00-00731,POINT_IN_POLYGON_WGS84,0.0,1
3500027269,500,SCALE-500-O00-00362,POINT_IN_POLYGON_WGS84,0.0,1
3500027290,500,SCALE-500-O00-00078,POINT_IN_POLYGON_WGS84,0.0,1
3500045155,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500045609,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500045611,500,SCALE-500-O00-00077,POINT_IN_POLYGON_WGS84,0.0,1
3500053095,500,SCALE-500-O00-00525,POINT_IN_POLYGON_WGS84,0.0,1
3500045569,500,SCALE-500-O00-00623,POINT_IN_POLYGON_WGS84,0.0,1
3500045168,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500045129,500,SCALE-500-O00-00225,POINT_IN_POLYGON_WGS84,0.0,1
3500045379,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500045359,500,SCALE-500-O00-00251,POINT_IN_POLYGON_WGS84,0.0,1
3500045377,500,SCALE-500-O00-00076,POINT_IN_POLYGON_WGS84,0.0,1
3500045468,500,SCALE-500-O00-00306,POINT_IN_POLYGON_WGS84,0.0,1
3500045500,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045122,500,SCALE-500-O00-00307,POINT_IN_POLYGON_WGS84,0.0,1
3500045321,500,SCALE-500-O00-00020,POINT_IN_POLYGON_WGS84,0.0,1
3500045387,500,SCALE-500-O00-00223,POINT_IN_POLYGON_WGS84,0.0,1
3500045478,500,SCALE-500-O00-00278,POINT_IN_POLYGON_WGS84,0.0,1
3500045193,500,SCALE-500-O00-00171,POINT_IN_POLYGON_WGS84,0.0,1
3500045409,500,SCALE-500-O00-00334,POINT_IN_POLYGON_WGS84,0.0,1
3500045479,500,SCALE-500-O00-00225,POINT_IN_POLYGON_WGS84,0.0,1
3500045444,500,SCALE-500-O00-00278,POINT_IN_POLYGON_WGS84,0.0,1
3500045262,500,SCALE-500-O00-00099,POINT_IN_POLYGON_WGS84,0.0,1
3500045460,500,SCALE-500-O00-00364,POINT_IN_POLYGON_WGS84,0.0,1
3500045513,500,SCALE-500-O00-00557,POINT_IN_POLYGON_WGS84,0.0,1
3500045190,500,SCALE-500-O00-00178,POINT_IN_POLYGON_WGS84,0.0,1
3500026980,500,SCALE-500-O00-00251,POINT_IN_POLYGON_WGS84,0.0,1
3500045338,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045202,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500045282,500,SCALE-500-O00-00101,POINT_IN_POLYGON_WGS84,0.0,1
3500045553,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045276,500,SCALE-500-O00-00169,POINT_IN_POLYGON_WGS84,0.0,1
3500045288,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045540,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045206,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045185,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045345,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045292,500,SCALE-500-O00-00124,POINT_IN_POLYGON_WGS84,0.0,1
3500045339,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500045266,500,SCALE-500-O00-00225,POINT_IN_POLYGON_WGS84,0.0,1
3500045435,500,SCALE-500-O00-00252,POINT_IN_POLYGON_WGS84,0.0,1
3500045310,500,SCALE-500-O00-00650,POINT_IN_POLYGON_WGS84,0.0,1
3500045250,500,SCALE-500-O00-00277,POINT_IN_POLYGON_WGS84,0.0,1
3500045562,500,SCALE-500-O00-00121,POINT_IN_POLYGON_WGS84,0.0,1
3500045458,500,SCALE-500-O00-00651,POINT_IN_POLYGON_WGS84,0.0,1
3500045143,500,SCALE-500-O00-00055,POINT_IN_POLYGON_WGS84,0.0,1
3500045352,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500045402,500,SCALE-500-O00-00124,POINT_IN_POLYGON_WGS84,0.0,1
3500045415,500,SCALE-500-O00-00148,POINT_IN_POLYGON_WGS84,0.0,1
3500045509,500,SCALE-500-O00-00349,POINT_IN_POLYGON_WGS84,0.0,1
3500045492,500,SCALE-500-O00-00365,POINT_IN_POLYGON_WGS84,0.0,1
3500045269,500,SCALE-500-O00-00279,POINT_IN_POLYGON_WGS84,0.0,1
3500045564,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045395,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500045397,500,SCALE-500-O00-00079,POINT_IN_POLYGON_WGS84,0.0,1
3500045315,500,SCALE-500-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500045255,500,SCALE-500-O00-00101,POINT_IN_POLYGON_WGS84,0.0,1
3500045163,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045453,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045128,500,SCALE-500-O00-00251,POINT_IN_POLYGON_WGS84,0.0,1
3500045583,500,SCALE-500-O00-00274,POINT_IN_POLYGON_WGS84,0.0,1
3500045331,500,SCALE-500-O00-00586,POINT_IN_POLYGON_WGS84,0.0,1
3500045429,500,SCALE-500-O00-00556,POINT_IN_POLYGON_WGS84,0.0,1
3500045281,500,SCALE-500-O00-00123,POINT_IN_POLYGON_WGS84,0.0,1
3500045594,500,SCALE-500-O00-00615,POINT_IN_POLYGON_WGS84,0.0,1
3500023290,500,SCALE-500-O00-00263,POINT_IN_POLYGON_WGS84,0.0,1
3500023293,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500027080,500,SCALE-500-O00-00147,POINT_IN_POLYGON_WGS84,0.0,1
3500065138,500,SCALE-500-O00-00428,POINT_IN_POLYGON_WGS84,0.0,1
3500023258,500,SCALE-500-O00-00173,POINT_IN_POLYGON_WGS84,0.0,1
3500023303,500,SCALE-500-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500073583,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073585,500,SCALE-500-O00-00336,POINT_IN_POLYGON_WGS84,0.0,1
3500073598,500,SCALE-500-O00-00099,POINT_IN_POLYGON_WGS84,0.0,1
3500073597,500,SCALE-500-O00-00100,POINT_IN_POLYGON_WGS84,0.0,1
3500073601,500,SCALE-500-O00-00082,POINT_IN_POLYGON_WGS84,0.0,1
3500030619,500,SCALE-500-O00-00244,POINT_IN_POLYGON_WGS84,0.0,1
3500045653,500,SCALE-500-O00-00691,POINT_IN_POLYGON_WGS84,0.0,1
3500073609,500,SCALE-500-O00-00018,POINT_IN_POLYGON_WGS84,0.0,1
3500073639,500,SCALE-500-O00-00068,POINT_IN_POLYGON_WGS84,0.0,1
3500073654,500,SCALE-500-O00-00097,POINT_IN_POLYGON_WGS84,0.0,1
3500073655,500,SCALE-500-O00-00100,POINT_IN_POLYGON_WGS84,0.0,1
3500073663,500,SCALE-500-O00-00494,POINT_IN_POLYGON_WGS84,0.0,1
3500073666,500,SCALE-500-O00-00430,POINT_IN_POLYGON_WGS84,0.0,1
3500073674,500,SCALE-500-O00-00073,POINT_IN_POLYGON_WGS84,0.0,1
3500073672,500,SCALE-500-O00-00099,POINT_IN_POLYGON_WGS84,0.0,1
3500073685,500,SCALE-500-O00-00100,POINT_IN_POLYGON_WGS84,0.0,1
3500073691,500,SCALE-500-O00-00028,POINT_IN_POLYGON_WGS84,0.0,1
3500073699,500,SCALE-500-O00-00278,POINT_IN_POLYGON_WGS84,0.0,1
3500073704,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073764,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073780,500,SCALE-500-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073796,500,SCALE-500-O00-00097,POINT_IN_POLYGON_WGS84,0.0,1
3500073802,500,SCALE-500-O00-00525,POINT_IN_POLYGON_WGS84,0.0,1
3500073812,500,SCALE-500-O00-00334,POINT_IN_POLYGON_WGS84,0.0,1
3500073864,500,SCALE-500-O00-00278,POINT_IN_POLYGON_WGS84,0.0,1
