cell_id,scale_km2,area_effective_km2,n_wells_raw,analysis_status,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well
SCALE-1000-O00-00191,1000,1000.0000000000462,5,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166.96,3.8,4.0,0.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,5.0,0.8,1.0
SCALE-1000-O00-00192,1000,1000.0000000000462,32,COM_POCO_NO_CONJUNTO_AUDITADO,16.0,50.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.5,22.0,68.75,27.0,84.375,244.055,3.15625,4.0,4.0,12.5,17.0,53.125,0.65625,0.0,45.0,44.0,97.77777777777777,10.0,10.0,100.0,12.0,24.0,35.0,52.0,0.75,1.625
SCALE-1000-O00-00193,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380.11,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0
SCALE-1000-O00-00194,1000,1000.0000000000462,8,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,12.5,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.5,3.0,37.5,1164.2,3.5,4.0,1.0,12.5,7.0,87.5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,7.0,7.0,9.0,0.875,1.125
SCALE-1000-O00-00195,1000,1000.0000000000462,35,COM_POCO_NO_CONJUNTO_AUDITADO,18.0,51.42857142857143,35.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,54.285714285714285,31.0,88.57142857142857,33.0,94.28571428571429,86.48,4.0285714285714285,4.0,0.0,0.0,30.0,85.71428571428571,0.8,0.0,68.0,66.0,97.05882352941177,16.0,16.0,100.0,17.0,27.0,33.0,72.0,0.7714285714285715,2.057142857142857
SCALE-1000-O00-00196,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30119.47,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
SCALE-1000-O00-00197,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00198,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.85,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00199,1000,663.6663658598551,14,COM_POCO_NO_CONJUNTO_AUDITADO,12.0,85.71428571428571,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,64.28571428571429,11.0,78.57142857142857,11.0,78.57142857142857,88.58,4.214285714285714,4.0,0.0,0.0,12.0,85.71428571428571,1.2857142857142858,1.0,48.0,48.0,100.0,12.0,12.0,100.0,12.0,12.0,15.0,40.0,0.8571428571428571,2.857142857142857
SCALE-1000-O00-00200,1000,74.29815856461967,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00201,1000,382.95408137572844,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00202,1000,991.6285400809039,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00203,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00204,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00205,1000,1000.0000000000462,5,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,40.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,60.0,602.96,2.8,3.0,1.0,20.0,1.0,20.0,0.4,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,4.0,5.0,8.0,0.8,1.6
SCALE-1000-O00-00206,1000,1000.0000000000462,11,COM_POCO_NO_CONJUNTO_AUDITADO,8.0,72.72727272727273,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.181818181818183,4.0,36.36363636363637,4.0,36.36363636363637,1179.63,1.9090909090909092,2.0,4.0,36.36363636363637,3.0,27.272727272727273,0.2727272727272727,0.0,13.0,13.0,100.0,3.0,3.0,100.0,3.0,1.0,1.0,22.0,0.09090909090909091,2.0
SCALE-1000-O00-00207,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,568.37,5.0,5.0,0.0,0.0,2.0,100.0,2.0,2.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,2.0,4.0,6.0,1.0,3.0
SCALE-1000-O00-00208,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00209,1000,1000.0000000000474,3,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,225.01,2.0,2.0,1.0,33.333333333333336,1.0,33.333333333333336,0.3333333333333333,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,5.0,0.3333333333333333,1.6666666666666667
SCALE-1000-O00-00210,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.39,3.0,3.0,0.0,0.0,1.0,33.333333333333336,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,2.0,2.0,4.0,0.6666666666666666,1.3333333333333333
SCALE-1000-O00-00211,1000,1000.0000000000462,14,COM_POCO_NO_CONJUNTO_AUDITADO,5.0,35.714285714285715,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.428571428571427,5.0,35.714285714285715,2169.43,3.4285714285714284,4.0,1.0,7.142857142857143,10.0,71.42857142857143,0.2857142857142857,0.0,12.0,12.0,100.0,2.0,2.0,100.0,4.0,8.0,8.0,21.0,0.5714285714285714,1.5
SCALE-1000-O00-00212,1000,1000.0000000000462,11,COM_POCO_NO_CONJUNTO_AUDITADO,5.0,45.45454545454545,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063.57,2.727272727272727,3.0,2.0,18.181818181818183,5.0,45.45454545454545,0.09090909090909091,0.0,7.0,7.0,100.0,1.0,1.0,100.0,1.0,4.0,4.0,17.0,0.36363636363636365,1.5454545454545454
SCALE-1000-O00-00213,1000,1000.0000000000466,2,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16767.614999999998,1.5,1.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.5
SCALE-1000-O00-00214,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10464.11,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00215,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18767.96,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00216,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00217,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.93,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00218,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17028.05,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0
SCALE-1000-O00-00219,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00220,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00221,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.15,2.0,2.0,1.0,33.333333333333336,1.0,33.333333333333336,0.3333333333333333,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,2.0,4.0,5.0,0.6666666666666666,1.6666666666666667
SCALE-1000-O00-00222,1000,1000.0000000000462,8,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,25.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.5,6.0,75.0,6.0,75.0,86.85,4.25,4.0,0.0,0.0,8.0,100.0,0.625,0.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,9.0,11.0,12.0,1.125,1.5
SCALE-1000-O00-00223,1000,242.41057506617918,35,COM_POCO_NO_CONJUNTO_AUDITADO,13.0,37.142857142857146,35.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,29.0,82.85714285714286,31.0,88.57142857142857,116.94,3.4857142857142858,4.0,3.0,8.571428571428571,25.0,71.42857142857143,0.5142857142857142,0.0,47.0,47.0,100.0,11.0,11.0,100.0,12.0,23.0,27.0,57.0,0.6571428571428571,1.6285714285714286
SCALE-1000-O00-00224,1000,5.181756305886222,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00225,1000,664.1985420900731,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00226,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00227,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00228,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00229,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15097.75,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,3.0
SCALE-1000-O00-00230,1000,1000.0000000000462,11,COM_POCO_NO_CONJUNTO_AUDITADO,8.0,72.72727272727273,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.272727272727273,4.0,36.36363636363637,8.0,72.72727272727273,960.32,3.272727272727273,3.0,0.0,0.0,5.0,45.45454545454545,1.0909090909090908,1.0,29.0,29.0,100.0,5.0,5.0,100.0,8.0,7.0,11.0,24.0,0.6363636363636364,2.1818181818181817
SCALE-1000-O00-00231,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00232,1000,1000.0000000000492,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00233,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096.14,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-1000-O00-00234,1000,1000.0000000000462,9,COM_POCO_NO_CONJUNTO_AUDITADO,7.0,77.77777777777777,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22222222222222,4.0,44.44444444444444,6.0,66.66666666666667,684.14,3.4444444444444446,4.0,0.0,0.0,6.0,66.66666666666667,0.6666666666666666,1.0,25.0,25.0,100.0,6.0,6.0,100.0,5.0,3.0,3.0,22.0,0.3333333333333333,2.4444444444444446
SCALE-1000-O00-00235,1000,1000.0000000000462,18,COM_POCO_NO_CONJUNTO_AUDITADO,11.0,61.111111111111114,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.22222222222222,7.0,38.888888888888886,7.0,38.888888888888886,1961.065,3.388888888888889,4.0,0.0,0.0,11.0,61.111111111111114,0.5,0.0,38.0,38.0,100.0,9.0,9.0,100.0,6.0,7.0,10.0,38.0,0.3888888888888889,2.111111111111111
SCALE-1000-O00-00236,1000,1000.0000000000415,18,COM_POCO_NO_CONJUNTO_AUDITADO,8.0,44.44444444444444,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.22222222222222,6.0,33.333333333333336,9.0,50.0,973.7,3.2222222222222223,4.0,1.0,5.555555555555555,10.0,55.55555555555556,0.4444444444444444,0.0,24.0,24.0,100.0,5.0,5.0,100.0,6.0,9.0,9.0,30.0,0.5,1.6666666666666667
SCALE-1000-O00-00237,1000,1000.0000000000417,3,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10335.87,3.3333333333333335,4.0,0.0,0.0,2.0,66.66666666666667,0.6666666666666666,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,1.0,1.0,6.0,0.3333333333333333,2.0
SCALE-1000-O00-00238,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379.5,3.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,5.0,0.0,1.6666666666666667
SCALE-1000-O00-00239,1000,1000.0000000000462,4,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,50.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,2.0,50.0,2162.08,4.25,4.0,0.0,0.0,4.0,100.0,0.75,0.5,8.0,8.0,100.0,2.0,2.0,100.0,2.0,4.0,5.0,9.0,1.0,2.25
SCALE-1000-O00-00240,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00241,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6077.05,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00242,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17028.05,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-1000-O00-00243,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00244,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.95,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00245,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00246,1000,868.6357660273628,13,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,23.076923076923077,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,76.92307692307692,11.0,84.61538461538461,445.73,3.4615384615384617,4.0,1.0,7.6923076923076925,10.0,76.92307692307692,0.23076923076923078,0.0,7.0,5.0,71.42857142857143,1.0,1.0,100.0,2.0,10.0,11.0,17.0,0.7692307692307693,1.3076923076923077
SCALE-1000-O00-00247,1000,352.3645767885835,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00248,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42495.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0
SCALE-1000-O00-00249,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23314.03,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-1000-O00-00250,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.11,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0
SCALE-1000-O00-00251,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00252,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00253,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00254,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00255,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00256,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19140.42,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,3.0
SCALE-1000-O00-00257,1000,1000.0000000000462,9,COM_POCO_NO_CONJUNTO_AUDITADO,7.0,77.77777777777777,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22222222222222,4.0,44.44444444444444,1156.03,2.888888888888889,4.0,2.0,22.22222222222222,5.0,55.55555555555556,0.5555555555555556,0.0,16.0,16.0,100.0,3.0,3.0,100.0,4.0,4.0,5.0,19.0,0.4444444444444444,2.111111111111111
SCALE-1000-O00-00258,1000,1000.0000000000462,25,COM_POCO_NO_CONJUNTO_AUDITADO,7.0,28.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,36.0,9.0,36.0,1635.5,2.76,3.0,4.0,16.0,11.0,44.0,0.12,0.0,6.0,6.0,100.0,1.0,1.0,100.0,1.0,14.0,14.0,31.0,0.56,1.24
SCALE-1000-O00-00259,1000,1000.0000000000462,12,COM_POCO_NO_CONJUNTO_AUDITADO,4.0,33.333333333333336,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.666666666666668,5.0,41.666666666666664,1335.495,3.6666666666666665,4.0,0.0,0.0,8.0,66.66666666666667,0.5,0.0,16.0,15.0,93.75,4.0,4.0,100.0,4.0,7.0,8.0,19.0,0.5833333333333334,1.5833333333333333
SCALE-1000-O00-00260,1000,1000.0000000000462,15,COM_POCO_NO_CONJUNTO_AUDITADO,12.0,80.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,53.333333333333336,12.0,80.0,13.0,86.66666666666667,65.27,3.466666666666667,4.0,2.0,13.333333333333334,11.0,73.33333333333333,0.8,1.0,44.0,44.0,100.0,11.0,11.0,100.0,11.0,3.0,3.0,37.0,0.2,2.466666666666667
SCALE-1000-O00-00261,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13385.36,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
