parameter_id,well_id,source_dataset,parameter,value,unit,test_date,method,quality_status
HIST_vazao_esta_3500045501,3500045501,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045502,3500045502,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045502,3500045502,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045503,3500045503,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045503,3500045503,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045504,3500045504,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045504,3500045504,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045505,3500045505,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045505,3500045505,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045506,3500045506,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045506,3500045506,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045507,3500045507,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045507,3500045507,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045508,3500045508,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045508,3500045508,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045509,3500045509,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045509,3500045509,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045510,3500045510,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045510,3500045510,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045511,3500045511,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045511,3500045511,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045512,3500045512,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045512,3500045512,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045513,3500045513,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045513,3500045513,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045514,3500045514,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045514,3500045514,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045515,3500045515,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045515,3500045515,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045516,3500045516,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045516,3500045516,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045517,3500045517,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045517,3500045517,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045518,3500045518,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045518,3500045518,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045519,3500045519,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045519,3500045519,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045520,3500045520,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045520,3500045520,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045521,3500045521,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045521,3500045521,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045522,3500045522,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045522,3500045522,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045523,3500045523,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045523,3500045523,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045524,3500045524,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045524,3500045524,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045525,3500045525,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045525,3500045525,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045526,3500045526,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045526,3500045526,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045527,3500045527,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045527,3500045527,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045528,3500045528,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045528,3500045528,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045529,3500045529,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045529,3500045529,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045530,3500045530,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045530,3500045530,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045531,3500045531,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045531,3500045531,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045532,3500045532,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045532,3500045532,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045533,3500045533,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045533,3500045533,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045534,3500045534,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045534,3500045534,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045535,3500045535,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045535,3500045535,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045536,3500045536,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045536,3500045536,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045537,3500045537,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045537,3500045537,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045538,3500045538,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045538,3500045538,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045539,3500045539,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045539,3500045539,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045540,3500045540,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045540,3500045540,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045541,3500045541,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045541,3500045541,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045542,3500045542,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045542,3500045542,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045543,3500045543,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045543,3500045543,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045544,3500045544,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045544,3500045544,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045545,3500045545,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045545,3500045545,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045546,3500045546,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045546,3500045546,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045547,3500045547,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045547,3500045547,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045548,3500045548,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045548,3500045548,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045549,3500045549,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045549,3500045549,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045550,3500045550,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045550,3500045550,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045551,3500045551,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045551,3500045551,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045552,3500045552,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.227,SOURCE_UNIT_NOT_VERIFIED,2010-04-30,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500045552,3500045552,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,5.0,SOURCE_UNIT_NOT_VERIFIED,2010-04-30,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500045553,3500045553,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045553,3500045553,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045554,3500045554,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045554,3500045554,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045555,3500045555,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045555,3500045555,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045556,3500045556,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045556,3500045556,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045557,3500045557,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045557,3500045557,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045558,3500045558,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045558,3500045558,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045559,3500045559,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045559,3500045559,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045560,3500045560,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045560,3500045560,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500045561,3500045561,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500045561,3500045561,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
