well_id,latitude,longitude,inside_ms_ibge2025,declared_municipality,spatial_municipality,municipality_match,exact_coordinate_group,nearest_other_well_id,nearest_neighbor_m,coordinate_quality_status,coordinate_quality_reasons
3500073731,-20.468910999999935,-54.53485299999994,True,Campo Grande,Campo Grande,True,,3500073648,170.88,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073737,-20.46599999999995,-54.62688899999995,True,Campo Grande,Campo Grande,True,,3500073561,510.63,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073743,-20.44691899999998,-54.57679699999994,True,Campo Grande,Campo Grande,True,,3500022900,506.46,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073784,-22.50019999999995,-54.260099999999966,True,Jateí,Jateí,True,,3500073009,1523.8,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073782,-21.84583299999997,-54.66916699999996,True,Rio Brilhante,Rio Brilhante,True,,3500073781,505.61,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073788,-22.490902999999946,-54.16637199999997,True,Glória de Dourados,Glória de Dourados,True,,3500073495,512.4,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073774,-22.393055999999945,-54.74916699999994,True,Dourados,Dourados,True,,3500072028,6395.52,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073777,-23.414318999999978,-54.174455999999964,True,Itaquiraí,Itaquiraí,True,,3500073303,4727.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073798,-22.13986099999994,-53.81075599999997,True,Angélica,Angélica,True,,3500022935,3192.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073817,-22.533077999999932,-54.36140299999994,True,Jateí,Jateí,True,,3500073811,247.86,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073840,-22.500088999999946,-54.871418999999946,True,Caarapó,Caarapó,True,,3500022868,666.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073858,-19.267702999999926,-54.565638999999976,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500026924,146.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073871,-22.17349699999994,-52.663224999999954,True,Anaurilândia,Anaurilândia,True,,3500071535,2015.45,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073879,-22.42441699999995,-54.33934999999997,True,Glória de Dourados,Glória de Dourados,True,,3500073765,690.68,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073891,-20.45999999999998,-54.612221999999974,True,Campo Grande,Campo Grande,True,,3500072902,290.5,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073909,-21.17975599999994,-51.98030799999998,True,Brasilândia,Brasilândia,True,,3500073790,2740.34,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073908,-20.658338999999955,-51.79361699999998,True,Três Lagoas,Três Lagoas,True,,3500073907,797.07,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073914,-23.041682999999978,-54.19480599999997,True,Naviraí,Naviraí,True,,3500073369,462.11,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073925,-22.23183899999998,-54.74971399999998,True,Dourados,Dourados,True,,3500073924,945.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073930,-23.026824999999974,-54.13001399999996,True,Naviraí,Naviraí,True,,3500027186,5780.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073937,-22.41111099999995,-54.25077799999997,True,Glória de Dourados,Glória de Dourados,True,,3500070570,1250.85,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073940,-22.66058099999998,-54.677682999999945,True,Juti,Juti,True,,3500073516,936.77,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073946,-21.706391999999937,-52.40323099999995,True,Bataguassu,Bataguassu,True,,3500065014,677.59,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073001,-21.775793999999962,-54.52461699999998,True,Rio Brilhante,Rio Brilhante,True,,3500045174,1072.1,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072951,-18.769405999999947,-52.919716999999935,True,Chapadão do Sul,Chapadão do Sul,True,,3500072953,124.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072906,-22.27550599999995,-54.81623599999995,True,Dourados,Dourados,True,,3500072030,117.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072891,-20.40119199999998,-54.61560599999996,True,Campo Grande,Campo Grande,True,,3500072639,966.04,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072880,-21.028516999999965,-52.68493099999995,True,Brasilândia,Brasilândia,True,,3500073565,3430.18,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072833,-20.501893999999936,-54.73807199999993,True,Campo Grande,Campo Grande,True,,3500072301,68.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072821,-20.969649999999945,-55.06363299999998,True,Sidrolândia,Sidrolândia,True,,3500073032,70.62,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072815,-20.72338899999994,-55.29336099999995,True,Dois Irmãos do Buriti,Dois Irmãos do Buriti,True,,3500073270,1301.4,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072773,-20.46873899999997,-54.680571999999984,True,Campo Grande,Campo Grande,True,,3500045609,16.66,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072753,-20.44999699999994,-54.61069399999997,True,Campo Grande,Campo Grande,True,,3500073107,208.16,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072749,-18.81110599999994,-52.80930799999993,True,Chapadão do Sul,Chapadão do Sul,True,,3500045618,6936.41,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072733,-20.545927999999947,-54.59258599999998,True,Campo Grande,Campo Grande,True,,3500073406,430.08,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072727,-20.795402999999965,-51.72273099999995,True,Três Lagoas,Três Lagoas,True,,3500022984,82.46,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072711,-19.25202799999994,-54.32780599999995,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500045259,27.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072702,-20.884360999999956,-54.55173099999996,True,Campo Grande,Campo Grande,True,,3500072150,4893.84,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072700,-19.875805999999955,-53.36065599999995,True,Água Clara,Água Clara,True,,3500065002,70.34,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072659,-18.504385999999954,-54.73489699999993,True,Coxim,Coxim,True,,3500071235,162.43,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072614,-20.494352999999933,-54.59617199999997,True,Campo Grande,Campo Grande,True,,3500022946,625.42,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072601,-20.46299199999993,-54.611268999999936,True,Campo Grande,Campo Grande,True,,3500072902,201.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072594,-22.196110999999974,-55.94352799999996,True,Antônio João,Antônio João,True,,3500027256,62.06,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072528,-20.423835999999937,-54.55512199999998,True,Campo Grande,Campo Grande,True,,3500022493,51.39,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072433,-22.39474699999994,-53.89387799999997,True,Ivinhema,Ivinhema,True,,3500045648,103.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072367,-20.504407999999955,-54.86568299999993,True,Terenos,Terenos,True,,3500022824,2217.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072353,-20.78638899999993,-54.748963999999944,True,Sidrolândia,Sidrolândia,True,,3500071546,161.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072351,-20.42836099999994,-52.873088999999936,True,Água Clara,Água Clara,True,,3500064999,355.14,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072345,-22.08858299999997,-54.72063899999995,True,Itaporã,Itaporã,True,,3500073463,28.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072342,-20.08555599999994,-51.06641899999994,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500072288,43.31,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072330,-20.08583299999998,-51.063110999999935,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500072138,69.77,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072301,-20.501357999999982,-54.737735999999984,True,Campo Grande,Campo Grande,True,,3500072833,68.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072293,-20.460396999999944,-54.60909399999997,True,Campo Grande,Campo Grande,True,,3500072902,163.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072270,-21.373332999999946,-55.44249999999994,True,Maracaju,Maracaju,True,,3500073033,8650.4,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072268,-21.90502799999996,-54.69702799999993,True,Itaporã,Itaporã,True,,3500072787,244.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072228,-22.160863999999947,-54.69198899999998,True,Dourados,Dourados,True,,3500022880,3050.3,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072222,-19.704166999999927,-51.14944399999996,True,Paranaíba,Paranaíba,True,,3500073376,1879.23,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072209,-20.04213599999997,-54.413607999999954,True,Jaraguari,Jaraguari,True,,3500023100,4604.32,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072181,-19.45055599999995,-54.52638899999994,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500045526,284.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072177,-20.469135999999935,-54.62202199999996,True,Campo Grande,Campo Grande,True,,3500073799,270.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072142,-20.95294999999993,-54.854727999999966,True,Sidrolândia,Sidrolândia,True,,3500045488,1702.16,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072134,-20.105627999999967,-51.104938999999945,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500023316,2102.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072036,-21.795346999999936,-54.53524699999997,True,Rio Brilhante,Rio Brilhante,True,,3500045295,874.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072032,-20.902221999999938,-54.92277799999994,True,Sidrolândia,Sidrolândia,True,,3500072026,294.99,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072028,-22.36477199999996,-54.802885999999944,True,Dourados,Dourados,True,,3500071978,332.25,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072026,-20.902777999999955,-54.91999999999996,True,Sidrolândia,Sidrolândia,True,,3500072125,247.31,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071968,-21.77769399999994,-55.58989199999996,True,Maracaju,Maracaju,True,,3500072002,1397.15,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071958,-22.192249999999945,-54.69272199999995,True,Dourados,Dourados,True,,3500065054,82.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071935,-22.561441999999943,-55.69192499999997,True,Ponta Porã,Ponta Porã,True,,3500022739,843.99,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071929,-20.41929399999998,-54.64054699999997,True,Campo Grande,Campo Grande,True,,3500023394,52.92,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071879,-22.610721999999953,-54.68552799999998,True,Caarapó,Caarapó,True,,3500045604,56.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073021,-19.404518999999937,-54.51321699999994,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500045433,4108.09,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073019,-19.056555999999944,-53.30236099999996,True,Paraíso das Águas,Paraíso das Águas,True,,3500073349,12413.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073014,-18.728899999999953,-52.47679199999993,True,Chapadão do Sul,Chapadão do Sul,True,,3500069826,62.72,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073007,-22.28491699999995,-53.285346999999945,True,Batayporã,Batayporã,True,,3500072882,3.29,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073006,-22.284321999999975,-53.283774999999935,True,Batayporã,Batayporã,True,,3500073080,70.92,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073043,-22.95928299999997,-55.626057999999944,True,Aral Moreira,Aral Moreira,True,,3500023158,92.12,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073039,-22.300232999999935,-53.36121099999997,True,Nova Andradina,Nova Andradina,True,,3500071634,47.64,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073065,-20.745277999999928,-51.71666699999997,True,Três Lagoas,Três Lagoas,True,,3500073066,167.3,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073064,-20.475999999999942,-54.485874999999965,True,Campo Grande,Campo Grande,True,,3500073429,1044.81,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073062,-20.077805999999953,-52.42500599999994,True,Três Lagoas,Três Lagoas,True,,3500068742,17028.05,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073056,-21.469535999999948,-52.162868999999944,True,Brasilândia,Brasilândia,True,,3500072993,73.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073054,-20.504388999999946,-54.651805999999965,True,Campo Grande,Campo Grande,True,,3500022887,571.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073075,-20.500018999999952,-54.610566999999946,True,Campo Grande,Campo Grande,True,,3500073150,240.7,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073073,-20.416480999999976,-54.64710599999995,True,Campo Grande,Campo Grande,True,,3500022928,481.36,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073098,-22.47703299999995,-55.07521699999995,True,Laguna Carapã,Laguna Caarapã,False,,3500072757,364.78,REVIEW,município declarado difere do município espacial
3500073116,-20.418182999999942,-54.60809999999998,True,Campo Grande,Campo Grande,True,,3500022491,92.28,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073141,-20.514763999999957,-54.69209399999994,True,Campo Grande,Campo Grande,True,,3500071633,927.01,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073156,-22.22179399999993,-54.775849999999934,True,Dourados,Dourados,True,,3500073287,56.31,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073155,-22.164349999999956,-53.77856399999996,True,Angélica,Angélica,True,,3500023168,234.91,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073151,-21.996752999999956,-53.42644399999995,True,Nova Andradina,Nova Andradina,True,,3500027316,758.17,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073188,-19.218193999999983,-52.03738899999996,True,Inocência,Inocência,True,,3500023326,27080.83,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073181,-20.473316999999952,-54.72517799999997,True,Campo Grande,Campo Grande,True,,3500072736,249.48,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073221,-20.496816999999965,-54.650777999999946,True,Campo Grande,Campo Grande,True,,3500022901,47.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073232,-20.45199199999996,-52.842393999999956,True,Água Clara,Água Clara,True,,3500073223,348.46,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073231,-20.883996999999965,-53.77382199999994,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500072813,7605.9,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073227,-22.322716999999955,-54.82146099999994,True,Dourados,Dourados,True,,3500073825,916.73,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073265,-20.469721999999933,-53.750610999999935,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500073266,60.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073263,-20.45519699999994,-54.65296399999994,True,Campo Grande,Campo Grande,True,,3500022944,379.63,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073260,-20.434346999999946,-54.87878299999994,True,Terenos,Terenos,True,,3500022822,1006.99,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073277,-21.731746999999928,-52.33648899999997,True,Bataguassu,Bataguassu,True,,3500072999,43.22,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073275,-21.17208599999998,-52.31070599999998,True,Brasilândia,Brasilândia,True,,3500073473,4819.71,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073289,-22.246721999999977,-53.92238099999997,True,Ivinhema,Ivinhema,True,,3500073288,5075.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073343,-23.152499999999975,-53.850018999999975,True,Naviraí,Naviraí,True,,3500073044,27.35,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073341,-22.792363999999964,-54.752107999999964,True,Caarapó,Caarapó,True,,3500073299,4896.81,OK,nenhuma anomalia objetiva identificada nesta etapa
