support_id,gap_E01_km,gap_E02_km,gap_E03_km,gap_E04_km,gap_E05_km,gap_E06_km,gap_E07_km,gap_E08_km,gap_E09_km,gap_E10_km,gap_E11_km,gap_E12_km,x_5880,y_5880
SP5-0024-0064,37.6740079677625,37.6740079677625,39.396794024359444,37.6740079677625,37.6740079677625,37.6740079677625,39.396794024359444,39.396794024359444,63.02249921609272,37.6740079677625,39.396794024359444,37.6740079677625,4682500.0,7657500.0
SP5-0024-0065,33.429017045796044,33.429017045796044,39.22845431547996,33.429017045796044,33.429017045796044,33.429017045796044,39.22845431547996,39.22845431547996,63.06533374947899,33.429017045796044,39.22845431547996,33.429017045796044,4682500.0,7662500.0
SP5-0024-0066,29.422227735866855,29.422227735866855,39.69428014923047,29.422227735866855,29.422227735866855,29.422227735866855,39.69428014923047,39.69428014923047,63.503049016751454,29.422227735866855,39.69428014923047,29.422227735866855,4682500.0,7667500.0
SP5-0024-0067,25.76501094962514,25.76501094962514,40.77254131335802,25.76501094962514,25.76501094962514,25.76501094962514,40.77254131335802,40.77254131335802,64.23681656739352,25.76501094962514,40.77254131335802,25.76501094962514,4682500.0,7672500.0
SP5-0024-0068,22.62750745281932,22.62750745281932,42.41655777798785,22.62750745281932,22.62750745281932,22.62750745281932,42.41655777798785,42.41655777798785,60.32276677694458,22.62750745281932,42.41655777798785,22.62750745281932,4682500.0,7677500.0
SP5-0024-0069,20.252713344648026,20.252713344648026,44.56375906852198,20.252713344648026,20.252713344648026,20.252713344648026,44.56375906852198,44.56375906852198,56.58006522211101,20.252713344648026,44.56375906852198,20.252713344648026,4682500.0,7682500.0
SP5-0024-0070,18.929889120477565,18.929889120477565,41.03816764729079,18.929889120477565,18.929889120477565,18.929889120477565,41.03816764729079,41.03816764729079,53.044993820821794,18.929889120477565,41.03816764729079,18.929889120477565,4682500.0,7687500.0
SP5-0024-0071,18.881446088863672,18.881446088863672,36.42327771580258,18.881446088863672,18.881446088863672,18.881446088863672,36.42327771580258,36.42327771580258,49.7618222974572,18.881446088863672,36.42327771580258,18.881446088863672,4682500.0,7692500.0
SP5-0024-0072,20.116592919770376,20.116592919770376,31.92458480979536,20.116592919770376,20.116592919770376,20.116592919770376,31.92458480979536,31.92458480979536,46.7836140895121,20.116592919770376,31.92458480979536,20.116592919770376,4682500.0,7697500.0
SP5-0024-0073,22.424219384247163,22.424219384247163,27.598968658142873,22.424219384247163,22.424219384247163,22.424219384247163,27.598968658142873,27.598968658142873,44.172096805439075,22.424219384247163,27.598968658142873,22.424219384247163,4682500.0,7702500.0
SP5-0024-0074,23.542026818192365,23.542026818192365,23.542026818192365,23.542026818192365,23.542026818192365,23.542026818192365,23.542026818192365,23.542026818192365,41.99573460604978,25.51497441280192,23.542026818192365,23.542026818192365,4682500.0,7707500.0
SP5-0024-0075,19.918608948012018,19.918608948012018,19.918608948012018,19.918608948012018,19.918608948012018,19.918608948012018,19.918608948012018,19.918608948012018,40.32504574100882,29.140731349419273,19.918608948012018,19.918608948012018,4682500.0,7712500.0
SP5-0024-0076,17.00808449353308,17.00808449353308,17.00808449353308,17.00808449353308,17.00808449353308,17.00808449353308,17.00808449353308,17.00808449353308,39.22469761422183,28.662552533614562,17.00808449353308,17.00808449353308,4682500.0,7717500.0
SP5-0024-0077,15.224943147824762,15.224943147824762,15.224943147824762,15.224943147824762,15.224943147824762,15.224943147824762,15.224943147824762,15.224943147824762,38.74331544718167,28.486596696810704,15.224943147824762,15.224943147824762,4682500.0,7722500.0
SP5-0024-0078,14.977411310698258,14.977411310698258,14.977411310698258,14.977411310698258,14.977411310698258,14.977411310698258,14.977411310698258,14.977411310698258,38.90388259226208,29.179281433772122,14.977411310698258,14.977411310698258,4682500.0,7727500.0
SP5-0024-0079,16.33544628362409,16.33544628362409,16.33544628362409,16.33544628362409,16.33544628362409,16.33544628362409,16.33544628362409,16.33544628362409,39.69861042486499,28.744751163761848,16.33544628362409,16.33544628362409,4682500.0,7732500.0
SP5-0024-0080,18.957076805259398,18.957076805259398,18.957076805259398,18.957076805259398,18.957076805259398,18.957076805259398,18.957076805259398,18.957076805259398,41.09071985957274,28.60663011195009,18.957076805259398,18.957076805259398,4682500.0,7737500.0
SP5-0024-0081,22.403006867736302,22.403006867736302,22.403006867736302,22.403006867736302,22.403006867736302,22.403006867736302,22.403006867736302,22.403006867736302,43.022259906826974,29.332880070959128,22.403006867736302,22.403006867736302,4682500.0,7742500.0
SP5-0024-0082,26.351824840628698,26.351824840628698,26.351824840628698,26.351824840628698,26.351824840628698,26.351824840628698,26.351824840628698,26.351824840628698,45.42446957756643,30.862540727435462,26.351824840628698,26.351824840628698,4682500.0,7747500.0
SP5-0024-0083,26.554925118008992,30.60951858730404,30.60951858730404,30.60951858730404,30.60951858730404,30.60951858730404,30.60951858730404,30.60951858730404,48.21587138322321,33.08436166904168,30.60951858730404,26.554925118008992,4682500.0,7752500.0
SP5-0024-0084,27.159534079045567,34.06337367747516,35.063750282333565,34.06337367747516,34.06337367747516,34.06337367747516,35.063750282333565,35.063750282333565,51.329789957449414,34.06337367747516,35.063750282333565,27.159534079045567,4682500.0,7757500.0
SP5-0024-0085,28.63767683941227,30.600854369943388,36.09163886262062,30.600854369943388,30.600854369943388,30.600854369943388,36.09163886262062,36.09163886262062,54.72407533168766,30.600854369943388,36.09163886262062,28.63767683941227,4682500.0,7762500.0
SP5-0024-0086,27.61360443784293,27.61360443784293,35.30970524475408,27.61360443784293,27.61360443784293,27.61360443784293,35.30970524475408,35.30970524475408,58.349820091758446,27.61360443784293,35.30970524475408,27.61360443784293,4682500.0,7767500.0
SP5-0024-0087,25.270734297381114,25.270734297381114,35.22703753018412,25.270734297381114,25.270734297381114,25.270734297381114,35.22703753018412,35.22703753018412,62.166539139419115,25.270734297381114,35.22703753018412,25.270734297381114,4682500.0,7772500.0
SP5-0024-0088,23.763603973471906,23.763603973471906,35.848473633260696,23.763603973471906,23.763603973471906,23.763603973471906,35.848473633260696,35.848473633260696,66.14117985344139,23.763603973471906,35.848473633260696,23.763603973471906,4682500.0,7777500.0
SP5-0024-0089,23.255273287733804,23.255273287733804,37.138685363326665,23.255273287733804,23.255273287733804,23.255273287733804,37.138685363326665,37.138685363326665,70.24694125894473,23.255273287733804,37.138685363326665,23.255273287733804,4682500.0,7782500.0
SP5-0024-0090,23.80980045204833,23.80980045204833,39.03140836810479,23.80980045204833,23.80980045204833,23.80980045204833,39.03140836810479,39.03140836810479,74.46213695610665,23.80980045204833,39.03140836810479,23.80980045204833,4682500.0,7787500.0
SP5-0024-0091,25.357552315740893,25.357552315740893,41.44417604295383,25.357552315740893,25.357552315740893,25.357552315740893,41.44417604295383,41.44417604295383,78.76920035078645,25.357552315740893,41.44417604295383,25.357552315740893,4682500.0,7792500.0
SP5-0024-0092,27.73273014552862,27.73273014552862,44.29208300092618,27.73273014552862,27.73273014552862,27.73273014552862,44.29208300092618,44.29208300092618,83.1538574435046,27.73273014552862,44.29208300092618,27.73273014552862,4682500.0,7797500.0
SP5-0024-0093,29.14061534613338,30.744156895317317,40.11472728916562,30.744156895317317,30.744156895317317,30.744156895317317,47.49692100802452,47.49692100802452,87.60445817175653,30.744156895317317,47.49692100802452,29.14061534613338,4682500.0,7802500.0
SP5-0024-0094,24.14161575357992,34.22429027873424,35.1168290634808,34.22429027873424,34.22429027873424,34.22429027873424,50.99143451526058,50.99143451526058,92.11144432370708,34.22429027873424,47.74259351666807,24.14161575357992,4682500.0,7807500.0
SP5-0024-0095,19.143138709096064,30.119628508056508,30.119628508056508,30.119628508056508,30.119628508056508,30.119628508056508,54.72015426335798,54.72015426335798,96.66692950141605,30.119628508056508,45.80085342917704,19.143138709096064,4682500.0,7812500.0
SP5-0024-0096,14.145738159526564,25.12354193685537,25.12354193685537,25.12354193685537,25.12354193685537,25.12354193685537,52.4288257831824,52.4288257831824,96.53648481627037,25.12354193685537,44.34051323546132,14.145738159526564,4682500.0,7817500.0
SP5-0024-0097,9.151177876103155,20.129398834603357,20.129398834603357,20.129398834603357,20.129398834603357,20.129398834603357,49.34777638902322,49.34777638902322,92.82804309905528,20.129398834603357,43.4101837490615,9.151177876103155,4682500.0,7822500.0
SP5-0024-0098,4.169676841467899,15.139122677094976,15.139122677094976,15.139122677094976,15.139122677094976,15.139122677094976,46.600689866983544,46.600689866983544,89.24571849964642,15.139122677094976,43.044244589380874,4.169676841467899,4682500.0,7827500.0
SP5-0024-0099,1.0140776126448998,10.1584139225438,10.1584139225438,10.1584139225438,10.1584139225438,10.1584139225438,44.24980856022462,44.24980856022462,85.805308433897,10.1584139225438,43.257021758479944,1.0140776126448998,4682500.0,7832500.0
SP5-0024-0100,5.214758998394088,5.214758998394088,5.214758998394088,5.214758998394088,5.214758998394088,5.214758998394088,42.36114751932806,42.36114751932806,82.52456386043042,5.214758998394088,42.32782582093173,5.214758998394088,4682500.0,7837500.0
SP5-0024-0101,1.0927256750586982,1.0927256750586982,1.0927256750586982,1.0927256750586982,1.0927256750586982,1.0927256750586982,40.99863510767181,40.99863510767181,79.4232731966665,1.0927256750586982,40.95654130466167,1.0927256750586982,4682500.0,7842500.0
SP5-0024-0102,4.0666318725768695,5.019401098789861,5.019401098789861,5.019401098789861,5.019401098789861,5.019401098789861,40.21578473969848,40.21578473969848,76.52325796900175,5.019401098789861,40.165055863944474,4.0666318725768695,4682500.0,7847500.0
SP5-0024-0103,2.2487153973002094,9.959654882581688,9.959654882581688,9.959654882581688,9.959654882581688,9.959654882581688,40.046605396306816,40.046605396306816,73.84823420440365,9.959654882581688,39.98781251165288,2.2487153973002094,4682500.0,7852500.0
SP5-0024-0104,6.601208002256256,14.939714300137524,14.939714300137524,14.939714300137524,14.939714300137524,14.939714300137524,40.49878844243685,40.49878844243685,71.42348619345404,14.939714300137524,40.432889908840615,6.601208002256256,4682500.0,7857500.0
SP5-0024-0105,11.49326643039519,19.92976169850844,19.92976169850844,19.92976169850844,19.92976169850844,19.92976169850844,41.55205322054497,41.55205322054497,69.27529909675297,19.92976169850844,41.48026064640564,11.49326643039519,4682500.0,7862500.0
SP5-0024-0106,16.450361679642366,24.923798654076275,24.923798654076275,24.923798654076275,24.923798654076275,24.923798654076275,43.1624187040155,43.1624187040155,67.43011011308411,24.923798654076275,43.08602395449214,16.450361679642366,4682500.0,7867500.0
SP5-0024-0107,21.427403611778143,29.9198274951333,29.9198274951333,29.9198274951333,29.9198274951333,29.9198274951333,45.27047216363546,45.27047216363546,65.91337068289492,29.9198274951333,45.19069480678952,21.427403611778143,4682500.0,7872500.0
SP5-0024-0108,26.413118931565805,34.91699321717343,34.91699321717343,34.91699321717343,34.91699321717343,34.91699321717343,47.810426806882184,47.810426806882184,64.7481669215336,34.91699321717343,47.728317946830224,26.413118931565805,4682500.0,7877500.0
SP5-0024-0109,31.403376854154345,39.914868825009755,39.914868825009755,39.914868825009755,39.914868825009755,39.914868825009755,50.578384590419994,50.578384590419994,63.95371611264542,39.914868825009755,50.27456013828118,31.403376854154345,4682500.0,7882500.0
SP5-0024-0110,36.39630893366845,44.913217334180544,44.913217334180544,44.913217334180544,44.913217334180544,44.913217334180544,53.046663127483235,53.046663127483235,63.54392566984594,44.913217334180544,50.78261351865069,36.39630893366845,4682500.0,7887500.0
SP5-0024-0111,41.390947441995465,49.91189667100356,49.91189667100356,49.91189667100356,49.91189667100356,49.91189667100356,55.854489077825654,55.854489077825654,63.526240046558485,49.91189667100356,51.770805232984706,41.390947441995465,4682500.0,7892500.0
SP5-0024-0112,46.386741169185704,53.21239247730391,53.21239247730391,53.21239247730391,53.21239247730391,53.21239247730391,57.61571816452943,57.61571816452943,63.90098480752105,54.910816487159764,53.21239247730391,46.386741169185704,4682500.0,7897500.0
SP5-0024-0113,51.38335316469747,55.07178181106567,55.07178181106567,55.07178181106567,55.07178181106567,55.07178181106567,58.19113954559903,58.19113954559903,64.6613373221518,59.909916585454674,55.07178181106567,51.38335316469747,4682500.0,7902500.0
SP5-0024-0114,56.38056587689611,57.30832043021864,57.30832043021864,57.30832043021864,57.30832043021864,57.30832043021864,59.18484995010355,59.18484995010355,65.79393003315097,63.22015121472039,57.30832043021864,56.38056587689611,4682500.0,7907500.0
SP5-0024-0115,59.87976310256754,59.87976310256754,59.87976310256754,59.87976310256754,59.87976310256754,59.87976310256754,60.57626767651804,60.57626767651804,67.27996666263465,66.10897702765733,59.87976310256754,60.57626767651804,4682500.0,7912500.0
SP5-0024-0116,62.33876761388581,62.33876761388581,62.33876761388581,62.33876761388581,62.33876761388581,62.33876761388581,62.33876761388581,62.33876761388581,69.0966468002847,68.33700764018539,62.33876761388581,62.33876761388581,4682500.0,7917500.0
SP5-0024-0117,64.44190941940617,64.44190941940617,64.44190941940617,64.44190941940617,64.44190941940617,64.44190941940617,64.44190941940617,64.44190941940617,71.2186722985016,70.27480290985285,64.44190941940617,64.44190941940617,4682500.0,7922500.0
SP5-0024-0118,66.85355212417545,66.85355212417545,66.85355212417545,66.85355212417545,66.85355212417545,66.85355212417545,66.85355212417545,66.85355212417545,73.61964390622535,72.50620135424674,66.85355212417545,66.85355212417545,4682500.0,7927500.0
SP5-0024-0119,69.54160749954472,69.54160749954472,69.54160749954472,69.54160749954472,69.54160749954472,69.54160749954472,69.54160749954472,69.54160749954472,76.27322370135857,75.00500347061175,69.54160749954472,69.54160749954472,4682500.0,7932500.0
SP5-0024-0120,72.47532625398541,72.47532625398541,72.47532625398541,72.47532625398541,72.47532625398541,72.47532625398541,72.47532625398541,72.47532625398541,79.1540102503692,77.7454298105708,72.47532625398541,72.47532625398541,4682500.0,7937500.0
SP5-0024-0121,75.62612417427276,75.62612417427276,75.62612417427276,75.62612417427276,75.62612417427276,75.62612417427276,75.62612417427276,75.62612417427276,82.23812998623946,80.70286963444545,75.62612417427276,75.62612417427276,4682500.0,7942500.0
SP5-0024-0122,78.96802137335982,78.96802137335982,78.96802137335982,78.96802137335982,78.96802137335982,78.96802137335982,78.96802137335982,78.96802137335982,85.50358301586947,83.85436469283044,78.96802137335982,78.96802137335982,4682500.0,7947500.0
SP5-0024-0123,82.47779180860934,82.47779180860934,82.47779180860934,82.47779180860934,82.47779180860934,82.47779180860934,82.47779180860934,82.47779180860934,88.93039634157573,87.17887237652319,82.47779180860934,82.47779180860934,4682500.0,7952500.0
SP5-0024-0124,86.13491675055593,86.13491675055593,86.13491675055593,86.13491675055593,86.13491675055593,86.13491675055593,86.13491675055593,86.13491675055593,92.5006382593537,90.65736097883075,86.13491675055593,86.13491675055593,4682500.0,7957500.0
SP5-0024-0125,89.92141917044066,89.92141917044066,89.92141917044066,89.92141917044066,89.92141917044066,89.92141917044066,89.92141917044066,89.92141917044066,96.19834075131376,94.27278722118031,89.92141917044066,89.92141917044066,4682500.0,7962500.0
SP5-0024-0126,93.82163592491332,93.82163592491332,93.82163592491332,93.82163592491332,93.82163592491332,93.82163592491332,93.82163592491332,93.82163592491332,100.00936680243476,98.00999806781878,93.82163592491332,93.82163592491332,4682500.0,7967500.0
SP5-0024-0127,97.82196639624394,97.82196639624394,97.82196639624394,97.82196639624394,97.82196639624394,97.82196639624394,97.82196639624394,97.82196639624394,103.92124967080603,101.85558910564384,97.82196639624394,97.82196639624394,4682500.0,7972500.0
SP5-0024-0128,101.91062187833401,101.91062187833401,101.91062187833401,101.91062187833401,101.91062187833401,101.91062187833401,101.91062187833401,101.91062187833401,107.92302265068409,105.79774261704104,101.91062187833401,101.91062187833401,4682500.0,7977500.0
SP5-0024-0129,106.07738964373918,106.07738964373918,106.07738964373918,106.07738964373918,106.07738964373918,106.07738964373918,106.07738964373918,106.07738964373918,112.00505123867465,109.8260609038928,106.07738964373918,106.07738964373918,4682500.0,7982500.0
SP5-0024-0130,110.31341865625666,110.31341865625666,110.31341865625666,110.31341865625666,110.31341865625666,110.31341865625666,110.31341865625666,110.31341865625666,116.15887477027401,113.93140464538071,110.31341865625666,110.31341865625666,4682500.0,7987500.0
SP5-0024-0131,114.6110294763617,114.6110294763617,114.6110294763617,114.6110294763617,114.6110294763617,114.6110294763617,114.6110294763617,114.6110294763617,120.37706124014768,118.10574192338571,114.6110294763617,114.6110294763617,4682500.0,7992500.0
SP5-0024-0132,118.96354828111147,118.96354828111147,118.96354828111147,118.96354828111147,118.96354828111147,118.96354828111147,118.96354828111147,118.96354828111147,124.65307680812508,122.34201071617753,118.96354828111147,118.96354828111147,4682500.0,7997500.0
SP5-0024-0133,123.3651634848073,123.3651634848073,123.3651634848073,123.3651634848073,123.3651634848073,123.3651634848073,123.3651634848073,123.3651634848073,128.9811701088589,126.63399581818939,123.3651634848073,123.3651634848073,4682500.0,8002500.0
SP5-0024-0134,127.81080276578396,127.81080276578396,127.81080276578396,127.81080276578396,127.81080276578396,127.81080276578396,127.81080276578396,127.81080276578396,133.35627067209273,130.97622000838592,127.81080276578396,127.81080276578396,4682500.0,8007500.0
SP5-0024-0135,132.29602807958756,132.29602807958756,132.29602807958756,132.29602807958756,132.29602807958756,132.29602807958756,132.29602807958756,132.29602807958756,137.77390033125477,135.3638486394688,132.29602807958756,132.29602807958756,4682500.0,8012500.0
SP5-0024-0136,136.8169462736101,136.8169462736101,136.8169462736101,136.8169462736101,136.8169462736101,136.8169462736101,136.8169462736101,136.8169462736101,142.23009631370073,139.7926064900892,136.8169462736101,136.8169462736101,4682500.0,8017500.0
SP5-0024-0137,141.3701330891246,141.3701330891246,141.3701330891246,141.3701330891246,141.3701330891246,141.3701330891246,141.3701330891246,141.3701330891246,146.7213446718733,144.25870559552666,141.3701330891246,141.3701330891246,4682500.0,8022500.0
SP5-0024-0138,145.9525685681403,145.9525685681403,145.9525685681403,145.9525685681403,145.9525685681403,145.9525685681403,145.9525685681403,145.9525685681403,151.24452276773766,148.75878276895367,145.9525685681403,145.9525685681403,4682500.0,8027500.0
SP5-0024-0139,150.56158213049767,150.56158213049767,150.56158213049767,150.56158213049767,150.56158213049767,150.56158213049767,150.56158213049767,150.56158213049767,155.79684962206,153.28984559227877,150.56158213049767,150.56158213049767,4682500.0,8032500.0
SP5-0024-0140,155.19480582686873,155.19480582686873,155.19480582686873,155.19480582686873,155.19480582686873,155.19480582686873,155.19480582686873,155.19480582686873,160.3758430595981,157.84922575834372,155.19480582686873,155.19480582686873,4682500.0,8037500.0
SP5-0024-0141,159.85013449365744,159.85013449365744,159.85013449365744,159.85013449365744,159.85013449365744,159.85013449365744,159.85013449365744,159.85013449365744,164.97928270542005,162.4345387635046,159.85013449365744,159.85013449365744,4682500.0,8042500.0
SP5-0025-0040,23.385482568074664,23.385482568074664,23.385482568074664,23.385482568074664,23.385482568074664,23.385482568074664,23.385482568074664,23.385482568074664,110.54028380778402,23.890865280686242,23.385482568074664,23.58468064697747,4687500.0,7537500.0
SP5-0025-0041,18.386309965901592,18.386309965901592,18.386309965901592,18.386309965901592,18.386309965901592,18.386309965901592,18.386309965901592,18.386309965901592,110.33514193836318,18.892992071901126,18.386309965901592,18.590341335878037,4687500.0,7542500.0
SP5-0025-0042,13.387755352660895,13.387755352660895,13.387755352660895,13.387755352660895,13.387755352660895,13.387755352660895,13.387755352660895,13.387755352660895,110.35638970540879,13.89664905644301,13.387755352660895,13.600162526565542,4687500.0,7547500.0
SP5-0025-0043,8.390923227106102,8.390923227106102,8.390923227106102,8.390923227106102,8.390923227106102,8.390923227106102,8.390923227106102,8.390923227106102,110.60389663599271,8.904412421207695,8.390923227106102,8.621371730388363,4687500.0,7552500.0
SP5-0025-0044,3.403408853440459,3.403408853440459,3.403408853440459,3.403408853440459,3.403408853440459,3.403408853440459,3.403408853440459,3.403408853440459,111.07615024530993,3.9319544931213817,3.403408853440459,3.700227057638706,4687500.0,7557500.0
SP5-0025-0045,0.5812427691450373,0.5812427691450373,0.5812427691450373,0.5812427691450373,0.5812427691450373,0.5812427691450373,0.5812427691450373,0.5812427691450373,111.77030176022598,1.2774864793793173,0.5812427691450373,1.2774864793793173,4687500.0,7562500.0
SP5-0025-0046,5.514204224779105,5.514204224779105,5.514204224779105,5.514204224779105,5.514204224779105,5.514204224779105,5.514204224779105,5.514204224779105,108.71843816850934,5.813394178712129,5.514204224779105,5.813394178712129,4687500.0,7567500.0
SP5-0025-0047,10.082791727801782,10.082791727801782,10.174189600438645,10.082791727801782,10.082791727801782,10.082791727801782,10.386657370292223,10.386657370292223,104.52320178453563,10.082791727801782,10.386657370292223,10.082791727801782,4687500.0,7572500.0
SP5-0025-0048,14.816538940500646,14.816538940500646,14.88749118078103,14.816538940500646,14.816538940500646,14.816538940500646,15.068598494062552,15.068598494062552,100.40169632422311,14.816538940500646,15.068598494062552,14.816538940500646,4687500.0,7577500.0
SP5-0025-0049,17.81105173773361,17.81105173773361,17.81105173773361,17.81105173773361,17.81105173773361,17.81105173773361,19.905845117017332,19.905845117017332,96.36338276685953,19.68240237685725,17.81105173773361,17.81105173773361,4687500.0,7582500.0
SP5-0025-0050,15.555469606729726,15.555469606729726,15.555469606729726,15.555469606729726,15.555469606729726,15.555469606729726,24.80771410408668,24.80771410408668,92.41916712329237,24.602115772300152,15.555469606729726,15.555469606729726,4687500.0,7587500.0
SP5-0025-0051,14.721131252983282,14.721131252983282,14.721131252983282,14.721131252983282,14.721131252983282,14.721131252983282,29.74227106859057,29.74227106859057,88.58161979357688,29.54879418221332,14.721131252983282,14.721131252983282,4687500.0,7592500.0
SP5-0025-0052,15.538686432553748,15.538686432553748,15.538686432553748,15.538686432553748,15.538686432553748,15.538686432553748,34.69557172846325,34.69557172846325,84.86521241795471,34.510844306854445,15.538686432553748,15.538686432553748,4687500.0,7597500.0
SP5-0025-0053,17.781727889350314,17.781727889350314,17.781727889350314,17.781727889350314,17.781727889350314,17.781727889350314,39.660593878714884,39.660593878714884,81.28656218733414,39.48247094497876,17.781727889350314,17.781727889350314,4687500.0,7602500.0
SP5-0025-0054,20.998307489237497,20.998307489237497,20.998307489237497,20.998307489237497,20.998307489237497,20.998307489237497,43.561068368938464,43.561068368938464,77.86466532212224,43.561068368938464,20.998307489237497,20.998307489237497,4687500.0,7607500.0
SP5-0025-0055,24.81265782003686,24.81265782003686,24.81265782003686,24.81265782003686,24.81265782003686,24.81265782003686,43.02867185296565,43.02867185296565,74.62108964104497,43.02867185296565,24.81265782003686,24.81265782003686,4687500.0,7612500.0
SP5-0025-0056,28.989775072875354,28.989775072875354,28.989775072875354,28.989775072875354,28.989775072875354,28.989775072875354,43.07396574982463,43.07396574982463,71.58008055812478,43.07396574982463,28.989775072875354,28.989775072875354,4687500.0,7617500.0
SP5-0025-0057,33.39380375844557,33.39380375844557,33.39380375844557,33.39380375844557,33.39380375844557,33.39380375844557,43.69515361460504,43.69515361460504,68.7685163879402,43.69515361460504,33.39380375844557,33.39380375844557,4687500.0,7622500.0
SP5-0025-0058,37.945819270892585,37.945819270892585,37.945819270892585,37.945819270892585,37.945819270892585,37.945819270892585,44.86832260504954,44.86832260504954,66.21563078072401,44.86832260504954,37.945819270892585,37.945819270892585,4687500.0,7627500.0
SP5-0025-0059,42.598406904729565,42.598406904729565,42.598406904729565,42.598406904729565,42.598406904729565,42.598406904729565,44.73452841417762,44.73452841417762,63.952409439988486,46.5517593370827,42.598406904729565,42.598406904729565,4687500.0,7632500.0
SP5-0025-0060,41.68863491435956,41.68863491435956,41.68863491435956,41.68863491435956,47.321911853839765,47.321911853839765,41.68863491435956,41.68863491435956,62.010576409760084,48.69256844082609,41.68863491435956,41.68863491435956,4687500.0,7637500.0
SP5-0025-0061,39.04749069539108,39.04749069539108,39.04749069539108,39.04749069539108,48.756941594090755,48.756941594090755,39.04749069539108,39.04749069539108,60.4211262735267,48.756941594090755,39.04749069539108,39.04749069539108,4687500.0,7642500.0
SP5-0025-0062,36.898113477392684,36.898113477392684,36.898113477392684,36.898113477392684,44.83978836463959,44.83978836463959,36.898113477392684,36.898113477392684,59.21244306437814,44.83978836463959,36.898113477392684,36.898113477392684,4687500.0,7647500.0
SP5-0025-0063,35.3303697514538,35.3303697514538,35.3303697514538,35.3303697514538,40.109536582697615,40.109536582697615,35.3303697514538,35.3303697514538,58.408170037615356,40.109536582697615,35.3303697514538,35.3303697514538,4687500.0,7652500.0
SP5-0025-0064,34.42381843082397,34.42381843082397,34.42381843082397,34.42381843082397,35.45339517129281,35.45339517129281,34.42381843082397,34.42381843082397,58.02512594242043,35.45339517129281,34.42381843082397,34.42381843082397,4687500.0,7657500.0
SP5-0025-0065,30.90487879712423,30.90487879712423,34.231031593310625,30.90487879712423,30.90487879712423,30.90487879712423,34.231031593310625,34.231031593310625,58.07164673164106,30.90487879712423,34.231031593310625,30.90487879712423,4687500.0,7662500.0
SP5-0025-0066,26.51942378254153,26.51942378254153,34.76388603890717,26.51942378254153,26.51942378254153,26.51942378254153,34.76388603890717,34.76388603890717,58.546708426821766,26.51942378254153,34.76388603890717,26.51942378254153,4687500.0,7667500.0
SP5-0025-0067,22.39303780310121,22.39303780310121,35.99016561659614,22.39303780310121,22.39303780310121,22.39303780310121,35.99016561659614,35.99016561659614,59.44003685316865,22.39303780310121,35.99016561659614,22.39303780310121,4687500.0,7672500.0
SP5-0025-0068,18.6980332212832,18.6980332212832,37.84251933597859,18.6980332212832,18.6980332212832,18.6980332212832,37.84251933597859,37.84251933597859,57.2416438001849,18.6980332212832,37.84251933597859,18.6980332212832,4687500.0,7677500.0
SP5-0025-0069,15.741180090364912,15.741180090364912,40.234568697549214,15.741180090364912,15.741180090364912,15.741180090364912,40.234568697549214,40.234568697549214,53.282955753786155,15.741180090364912,40.234568697549214,15.741180090364912,4687500.0,7682500.0
SP5-0025-0070,13.998323289965523,13.998323289965523,39.5017189172871,13.998323289965523,13.998323289965523,13.998323289965523,39.5017189172871,39.5017189172871,49.51303831085929,13.998323289965523,39.5017189172871,13.998323289965523,4687500.0,7687500.0
SP5-0025-0071,13.932744138305333,13.932744138305333,34.68298939156908,13.932744138305333,13.932744138305333,13.932744138305333,34.68298939156908,34.68298939156908,45.97834872725755,13.932744138305333,34.68298939156908,13.932744138305333,4687500.0,7692500.0
SP5-0025-0072,15.565656539849904,15.565656539849904,29.923798369375323,15.565656539849904,15.565656539849904,15.565656539849904,29.923798369375323,29.923798369375323,42.73729215331725,15.565656539849904,29.923798369375323,15.565656539849904,4687500.0,7697500.0
SP5-0025-0073,18.451503131443317,18.451503131443317,25.25782382879343,18.451503131443317,18.451503131443317,18.451503131443317,25.25782382879343,25.25782382879343,39.861557038212624,18.451503131443317,25.25782382879343,18.451503131443317,4687500.0,7702500.0
SP5-0025-0074,20.748050999592735,20.748050999592735,20.748050999592735,20.748050999592735,20.748050999592735,20.748050999592735,20.748050999592735,20.748050999592735,37.435428652859905,22.104892492449565,20.748050999592735,20.748050999592735,4687500.0,7707500.0
SP5-0025-0075,16.52288037834315,16.52288037834315,16.52288037834315,16.52288037834315,16.52288037834315,16.52288037834315,16.52288037834315,16.52288037834315,35.55107462983434,24.942412491572977,16.52288037834315,16.52288037834315,4687500.0,7712500.0
SP5-0025-0076,12.865828061666804,12.865828061666804,12.865828061666804,12.865828061666804,12.865828061666804,12.865828061666804,12.865828061666804,12.865828061666804,34.29790804478805,23.707977866623455,12.865828061666804,12.865828061666804,4687500.0,7717500.0
SP5-0025-0077,10.394877941934135,10.394877941934135,10.394877941934135,10.394877941934135,10.394877941934135,10.394877941934135,10.394877941934135,10.394877941934135,33.746319579495236,23.49494601289476,10.394877941934135,10.394877941934135,4687500.0,7722500.0
SP5-0025-0078,10.028830596986108,10.028830596986108,10.028830596986108,10.028830596986108,10.028830596986108,10.028830596986108,10.028830596986108,10.028830596986108,33.93054190657894,24.330161564884264,10.028830596986108,10.028830596986108,4687500.0,7727500.0
