well_id,municipality,aquifer,available_fields,available_count,pH,electrical_conductivity,temperature,chemical_parameter,chemical_concentration,source,evidence_code,latitude,longitude
3500073096,Dois Irmãos do Buriti,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,110.0,26.0,Solidos dissolvidos totais,40.0,SIAGAS_MS_20260814,E10,-20.843924999999956,-55.233713999999964
3500073119,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.42999983,51.9,22.0,Solidos dissolvidos totais,85.0,SIAGAS_MS_20260814,E10,-22.91435599999994,-54.975124999999935
3500073117,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.80000019,233.0,26.0,Solidos dissolvidos totais,180.0,SIAGAS_MS_20260814,E10,-20.48503599999998,-54.570363999999984
3500073111,Ribas do Rio Pardo,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.59000015,11.64,,Solidos dissolvidos totais,39.0,SIAGAS_MS_20260814,E10,-20.23787199999998,-53.82038899999998
3500073132,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,22.0,27.0,Solidos dissolvidos totais,48.0,SIAGAS_MS_20260814,E10,-20.644477999999935,-52.87941099999995
3500073130,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,39.0,25.0,Solidos dissolvidos totais,13.0,SIAGAS_MS_20260814,E10,-19.956882999999948,-51.12491099999994
3500073169,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.51999998,193.9,28.0,Solidos dissolvidos totais,296.0,SIAGAS_MS_20260814,E10,-20.43999999999994,-54.62388899999996
3500073193,Campo Grande,Serra geral,CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,2,,160.0,,Solidos dissolvidos totais,305.0,SIAGAS_MS_20260814,E10,-20.38727199999994,-54.55034999999998
3500073199,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0999999,163.8,24.3999996,Solidos dissolvidos totais,140.9,SIAGAS_MS_20260814,E10,-22.215552999999943,-54.842874999999935
3500073258,Bandeirantes,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,70.0,24.0,Solidos dissolvidos totais,30.0,SIAGAS_MS_20260814,E10,-19.623918999999944,-54.426405999999986
3500073281,Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,17.7,23.0,Solidos dissolvidos totais,11.35,SIAGAS_MS_20260814,E10,-22.11833299999995,-55.205555999999945
3500073287,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.5,147.1,26.0,Solidos dissolvidos totais,95.6,SIAGAS_MS_20260814,E10,-22.222013999999945,-54.77633899999995
3500073317,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,195.8,28.1000004,Solidos dissolvidos totais,182.0,SIAGAS_MS_20260814,E10,-20.423982999999964,-54.62469699999997
3500073316,Água Clara,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5,121.6,29.0,Solidos dissolvidos totais,73.0,SIAGAS_MS_20260814,E10,-20.14673099999993,-52.83519699999994
3500073311,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,0.2,24.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-19.283555999999976,-54.62511099999995
3500073342,Caarapó,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.36999989,135.2,24.0,Solidos dissolvidos totais,87.88,SIAGAS_MS_20260814,E10,-22.829185999999936,-54.77956899999998
3500073339,Caarapó,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.07999992,61.1,23.5,Solidos dissolvidos totais,39.7,SIAGAS_MS_20260814,E10,-22.49570799999998,-54.989499999999964
3500073336,Ivinhema,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.05999994,37.82,23.0,Solidos dissolvidos totais,24.58,SIAGAS_MS_20260814,E10,-22.355443999999977,-53.79838599999994
3500073328,Dourados,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.07000017,,24.1000004,Solidos dissolvidos totais,29.11,SIAGAS_MS_20260814,E10,-21.986527999999964,-55.15922199999994
3500073364,Santa Rita do Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.25,108.4,,Solidos dissolvidos totais,123.0,SIAGAS_MS_20260814,E10,-21.311121999999955,-52.83547199999998
3500073363,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,18.6,23.0,Solidos dissolvidos totais,13.0,SIAGAS_MS_20260814,E10,-21.28396399999997,-52.03642199999996
3500073362,Três Lagoas,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.30000019,144.8,,Solidos dissolvidos totais,70.0,SIAGAS_MS_20260814,E10,-20.77483899999993,-51.66457799999995
3500073352,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5,81.0,23.0,Solidos dissolvidos totais,19.0,SIAGAS_MS_20260814,E10,-19.927321999999947,-51.11583099999996
3500073351,Rochedo,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.4000001,24.58,25.0,Solidos dissolvidos totais,19.15,SIAGAS_MS_20260814,E10,-19.920785999999964,-54.81199699999996
3500073384,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.76000023,217.9,22.0,Solidos dissolvidos totais,242.0,SIAGAS_MS_20260814,E10,-20.505777999999964,-54.591057999999975
3500073379,Terenos,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.80000019,20.0,19.0,Solidos dissolvidos totais,10.0,SIAGAS_MS_20260814,E10,-20.260366999999974,-54.98079999999993
3500073377,Corguinho,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.51999998,10.9,27.3999996,Solidos dissolvidos totais,28.0,SIAGAS_MS_20260814,E10,-19.958332999999982,-55.01738899999998
3500073375,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,5.55999994,8.52,24.0,,,SIAGAS_MS_20260814,E10,-19.273049999999955,-54.57306399999993
3500073367,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,117.7,22.0,Solidos dissolvidos totais,90.0,SIAGAS_MS_20260814,E10,-22.226980999999967,-54.81226399999997
3500073391,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.71999979,4.5,24.0,Solidos dissolvidos totais,8.0,SIAGAS_MS_20260814,E10,-23.50404999999995,-54.07483099999996
3500073388,Angélica,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.11000013,82.7,26.0,Solidos dissolvidos totais,151.0,SIAGAS_MS_20260814,E10,-22.10252799999995,-53.69643099999996
3500073396,Nova Andradina,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.98999977,34.5,23.0,Solidos dissolvidos totais,208.0,SIAGAS_MS_20260814,E10,-22.279852999999946,-53.38481099999996
3500073430,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.26999998,243.4,24.0,Solidos dissolvidos totais,143.04,SIAGAS_MS_20260814,E10,-22.229127999999946,-54.73451699999998
3500073455,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.19999981,,25.0,Solidos dissolvidos totais,34.0,SIAGAS_MS_20260814,E10,-20.468888999999933,-54.53277799999995
3500073469,Paranaíba,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.76000023,172.6,28.1000004,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-19.415421999999978,-50.99481899999995
3500073485,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.30000019,210.0,26.0,Solidos dissolvidos totais,101.0,SIAGAS_MS_20260814,E10,-22.21795599999996,-54.805841999999984
3500073487,Ponta Porã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.5999999,294.8,23.0,Solidos dissolvidos totais,154.0,SIAGAS_MS_20260814,E10,-22.55083099999996,-55.71595599999995
3500073507,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.4000001,16.78,22.0,Solidos dissolvidos totais,10.9,SIAGAS_MS_20260814,E10,-23.069110999999964,-53.81649999999996
3500073504,Mundo Novo,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.13999987,,24.0,Solidos dissolvidos totais,20.0,SIAGAS_MS_20260814,E10,-23.961649999999963,-54.32105599999994
3500073523,Jaraguari,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.19999981,15.49,24.0,Solidos dissolvidos totais,19.15,SIAGAS_MS_20260814,E10,-20.32053899999994,-54.38071099999996
3500073531,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.65999985,,22.0,Solidos dissolvidos totais,32.0,SIAGAS_MS_20260814,E10,-20.478580999999963,-54.72121899999996
3500045657,Três Lagoas,Bauru,pH | TEMPERATURA | TURBIDEZ | Solidos dissolvidos totais,4,6.30000019,,26.0,Solidos dissolvidos totais,21.45,SIAGAS_MS_20260814,E10,-20.986388999999974,-51.84361099999995
3500072575,Caracol,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.10000038,546.0,22.0,Solidos dissolvidos totais,273.0,SIAGAS_MS_20260814,E10,-21.99834199999998,-57.06447499999996
3500045696,Campo Grande,,pH | CONDUTIVIDADE_ELETRICA | TURBIDEZ,3,4.69999981,7.23,,,,SIAGAS_MS_20260814,E10,-20.434166999999945,-54.50444399999998
3500073360,Bodoquena,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.07000017,633.8,23.0,Solidos dissolvidos totais,428.0,SIAGAS_MS_20260814,E10,-20.57963099999995,-56.77258899999998
3500072439,Camapuã,,pH | Solidos dissolvidos totais,2,7.69999981,,,Solidos dissolvidos totais,232.5,SIAGAS_MS_20260814,E10,-19.517499999999927,-54.04249999999996
3500072435,Rio Verde de Mato Grosso,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,5.5,30.62,24.0,,,SIAGAS_MS_20260814,E10,-19.12869699999993,-54.79808899999995
3500073081,Bonito,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.88999987,435.0,23.7000008,Solidos dissolvidos totais,330.0,SIAGAS_MS_20260814,E10,-21.134830999999963,-56.478749999999934
3500073197,Campo Grande,,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.19999981,,25.0,Solidos dissolvidos totais,35.0,SIAGAS_MS_20260814,E10,-20.476343999999926,-54.530321999999956
3500073128,Bela Vista,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.80000019,56.8,26.5,Solidos dissolvidos totais,9.0,SIAGAS_MS_20260814,E10,-21.988346999999976,-56.23943899999995
3500073771,Glória de Dourados,,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.51000023,,18.0,Solidos dissolvidos totais,84.5,SIAGAS_MS_20260814,E10,-22.36154199999993,-54.22210299999995
3500073580,Glória de Dourados,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.13999987,12.2,23.0,Solidos dissolvidos totais,5.0,SIAGAS_MS_20260814,E10,-22.502110999999957,-54.120721999999944
3500073459,Miranda,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.03000021,1057.0,20.0,Solidos dissolvidos totais,436.0,SIAGAS_MS_20260814,E10,-20.101666999999964,-56.470249999999965
3500073127,Guia Lopes da Laguna,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.46000004,414.0,26.7999992,Solidos dissolvidos totais,298.0,SIAGAS_MS_20260814,E10,-21.456305999999927,-56.11936099999997
3500073675,Glória de Dourados,,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.84000015,43.73,,Solidos dissolvidos totais,28.0,SIAGAS_MS_20260814,E10,-22.47140799999994,-54.158046999999954
3500022860,Maracaju,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.9000001,156.0,27.0,Solidos dissolvidos totais,125.62,SIAGAS_MS_20260814,E10,-21.621110999999928,-55.15777699999995
3500022868,Caarapó,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.78999996,157.6,25.2999992,Solidos dissolvidos totais,159.92,SIAGAS_MS_20260814,E10,-22.498332999999946,-54.865276999999935
3500071770,Sonora,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.4000001,10.0,24.0,,,SIAGAS_MS_20260814,E10,-17.59832199999994,-53.96880299999998
3500071767,Naviraí,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.03999996,237.0,24.0,,,SIAGAS_MS_20260814,E10,-23.020835999999974,-53.984130999999934
3500071746,Maracaju,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.23000002,122.7,25.0,,,SIAGAS_MS_20260814,E10,-21.389299999999935,-55.29962199999994
3500071727,Angélica,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.4000001,1.0,26.0,,,SIAGAS_MS_20260814,E10,-22.009157999999957,-54.06519999999995
3500071693,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA,2,6.82000017,39.89,,,,SIAGAS_MS_20260814,E10,-20.51376099999993,-54.72181699999993
3500071640,Costa Rica,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.01000023,8.49,29.0,,,SIAGAS_MS_20260814,E10,-18.796455999999978,-53.05328599999996
3500071585,Naviraí,Bauru_Caiua,pH | TEMPERATURA,2,5.73000002,,23.0,,,SIAGAS_MS_20260814,E10,-23.002163999999937,-54.377238999999975
3500071571,Campo Grande,Guarani,pH | TEMPERATURA,2,6.94999981,,29.2000008,,,SIAGAS_MS_20260814,E10,-20.401305999999977,-54.66956399999998
3500071546,Sidrolândia,Serra geral,pH | TEMPERATURA,2,6.5,,27.0,,,SIAGAS_MS_20260814,E10,-20.785518999999965,-54.75021399999997
3500071521,Sonora,Furnas,pH | TEMPERATURA,2,4.92999983,,25.0,,,SIAGAS_MS_20260814,E10,-17.59865599999995,-54.75457799999998
3500071488,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.17000008,107.79,24.0,,,SIAGAS_MS_20260814,E10,-20.77095799999995,-55.114957999999945
3500071460,Cassilândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.25,86.09,23.0,,,SIAGAS_MS_20260814,E10,-19.121227999999974,-51.72268299999996
3500071445,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.9000001,79.0,27.0,,,SIAGAS_MS_20260814,E10,-20.98347499999994,-54.50588299999998
3500071314,Ribas do Rio Pardo,Bauru_Caiua,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.0,91.7,21.0,,,SIAGAS_MS_20260814,E10,-20.45651399999997,-53.76137199999994
3500071296,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.53999996,254.0,26.6000004,,,SIAGAS_MS_20260814,E10,-20.453671999999926,-54.617643999999984
3500071201,Glória de Dourados,Bauru_Caiua,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,4.05999994,223.9,24.0,,,SIAGAS_MS_20260814,E10,-22.416907999999978,-54.231146999999964
3500071200,Rio Brilhante,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.63999987,70.82,25.0,,,SIAGAS_MS_20260814,E10,-21.84633299999996,-54.603749999999934
3500071176,São Gabriel do Oeste,Bauru_Caiua,pH | CONDUTIVIDADE_ELETRICA,2,4.38999987,5.9,,,,SIAGAS_MS_20260814,E10,-19.262332999999956,-54.657055999999955
3500071165,Campo Grande,Serra geral,pH | TEMPERATURA,2,5.9000001,,26.0,,,SIAGAS_MS_20260814,E10,-20.49805299999997,-54.63551099999995
3500071160,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.9000001,340.0,25.0,,,SIAGAS_MS_20260814,E10,-22.259593999999936,-54.80737499999998
3500071119,Bataguassu,Bauru_Caiua,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.4000001,20.0,30.0,,,SIAGAS_MS_20260814,E10,-21.72420599999998,-52.26944699999996
3500071118,Costa Rica,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.55999994,104.29,25.0,,,SIAGAS_MS_20260814,E10,-18.553066999999942,-53.126468999999986
3500071090,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.4000001,129.47,26.0,,,SIAGAS_MS_20260814,E10,-20.92695599999996,-54.95631099999997
3500071022,Miranda,Não definido,pH | TEMPERATURA,2,7.4000001,,20.0,,,SIAGAS_MS_20260814,E10,-20.08723599999996,-56.61461699999995
3500070997,Três Lagoas,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,4.9000001,43.6,27.5,,,SIAGAS_MS_20260814,E10,-20.799007999999958,-51.66683599999993
3500070880,Bandeirantes,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,5.19999981,10.0,24.0,,,SIAGAS_MS_20260814,E10,-19.538827999999967,-54.52066899999994
3500070874,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA,2,7.5999999,163.19,,,,SIAGAS_MS_20260814,E10,-22.35323599999998,-54.83493299999998
3500070865,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.4000001,159.69,25.0,,,SIAGAS_MS_20260814,E10,-21.958527999999944,-54.71199999999993
3500070605,Campo Grande,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.80000019,129.0,32.0,,,SIAGAS_MS_20260814,E10,-20.51923299999993,-54.60950599999995
3500070581,Amambai,Serra geral,pH | CONDUTIVIDADE_ELETRICA,2,6.9000001,63.39,,,,SIAGAS_MS_20260814,E10,-23.095996999999954,-55.194902999999954
3500069988,Ivinhema,Bauru_Caiua,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.69000006,56.0,23.0,,,SIAGAS_MS_20260814,E10,-22.284318999999982,-53.80594199999996
3500069826,Chapadão do Sul,Bauru_Caiua,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.0,8.69,22.2999992,,,SIAGAS_MS_20260814,E10,-18.728363999999942,-52.47659399999998
3500069484,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA,2,6.71000004,100.4,,,,SIAGAS_MS_20260814,E10,-22.786377999999957,-55.06753299999997
3500023170,Angélica,,pH | TURBIDEZ,2,6.5,,,,,SIAGAS_MS_20260814,E10,-22.15027699999996,-53.76361099999997
3500045638,Campo Grande,,pH | TURBIDEZ,2,6.69999981,,,,,SIAGAS_MS_20260814,E10,-20.497499999999945,-54.666943999999944
3500071756,Bela Vista,,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,5.80000019,57.6,26.5,,,SIAGAS_MS_20260814,E10,-22.009660999999937,-56.25398599999994
3500023350,Paranhos,,pH | TURBIDEZ,2,5.4000001,,,,,SIAGAS_MS_20260814,E10,-23.897221999999942,-55.42944399999993
3500045637,Rio Brilhante,,TEMPERATURA,1,,,24.5,,,SIAGAS_MS_20260814,E10,-21.802221999999972,-54.59944399999995
3500065102,Campo Grande,Guarani,CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,3,,192.1,36.7999992,Solidos dissolvidos totais,147.59,SIAGAS_MS_20260814,E10,-20.393888999999945,-54.57499999999993
3500071028,Campo Grande,Não definido,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.9000001,100.0,29.0,,,SIAGAS_MS_20260814,E10,-20.433821999999964,-54.66711099999998
3500023048,Naviraí,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.64000034,307.0,26.6000004,Solidos dissolvidos totais,383.11,SIAGAS_MS_20260814,E10,-23.084165999999982,-54.23333299999996
3500027098,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.28999996,127.2,26.5,Solidos dissolvidos totais,210.0,SIAGAS_MS_20260814,E10,-20.38777799999997,-54.54611099999994
3500027030,Douradina,Serra geral,pH | TEMPERATURA | TURBIDEZ | Solidos dissolvidos totais,4,5.78999996,,24.3999996,Solidos dissolvidos totais,147.2,SIAGAS_MS_20260814,E10,-22.038332999999966,-54.613610999999935
3500023339,Costa Rica,Serra geral,pH | TURBIDEZ | Solidos dissolvidos totais,3,6.5,,,Solidos dissolvidos totais,56.0,SIAGAS_MS_20260814,E10,-18.54388799999998,-53.12472199999996
3500045658,Bataguassu,Caiua,pH | TURBIDEZ,2,7.07000017,,,,,SIAGAS_MS_20260814,E10,-21.673610999999937,-52.27694399999996
3500045667,Maracaju,Serra geral,pH | TURBIDEZ,2,7.11000013,,,,,SIAGAS_MS_20260814,E10,-21.66027799999995,-55.81277799999998
3500045690,Maracaju,Serra geral,pH | TEMPERATURA | TURBIDEZ,3,7.5999999,,24.6000004,,,SIAGAS_MS_20260814,E10,-21.60555599999998,-55.174721999999974
3500045713,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | TURBIDEZ,4,6.6500001,17.9,29.0,,,SIAGAS_MS_20260814,E10,-20.978332999999964,-51.83472199999994
3500065043,Campo Grande,Guarani,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,6.51999998,63.5,,Solidos dissolvidos totais,42.0,SIAGAS_MS_20260814,E10,-20.484166999999957,-54.75055599999996
3500065029,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.35999966,90.6,26.0,Solidos dissolvidos totais,150.0,SIAGAS_MS_20260814,E10,-20.47361099999995,-54.728332999999964
3500065036,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.10000038,57.4,27.0,Solidos dissolvidos totais,55.0,SIAGAS_MS_20260814,E10,-20.39749999999998,-54.74222199999997
3500065053,Dourados,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,8.19999981,,5.5,Solidos dissolvidos totais,160.4,SIAGAS_MS_20260814,E10,-22.141388999999947,-54.486666999999954
3500065066,Ponta Porã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.3499999,161.2,23.8999996,Solidos dissolvidos totais,113.0,SIAGAS_MS_20260814,E10,-22.462499999999977,-55.73694399999994
3500065067,Ponta Porã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.15999985,142.1,23.1000004,Solidos dissolvidos totais,94.0,SIAGAS_MS_20260814,E10,-22.463332999999977,-55.736388999999974
3500065075,Taquarussu,Caiua,pH | Solidos dissolvidos totais,2,6.80000019,,,Solidos dissolvidos totais,91.1,SIAGAS_MS_20260814,E10,-22.486388999999974,-53.358055999999976
3500065078,Três Lagoas,Caiua,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.0,,7.30000019,Solidos dissolvidos totais,82.9,SIAGAS_MS_20260814,E10,-20.787777999999946,-51.70666699999998
3500065081,Três Lagoas,Caiua,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.5,,8.10000038,Solidos dissolvidos totais,42.4,SIAGAS_MS_20260814,E10,-20.789721999999927,-51.728332999999964
3500065085,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.5999999,90.0,,Solidos dissolvidos totais,91.0,SIAGAS_MS_20260814,E10,-20.654166999999973,-54.654443999999955
3500065086,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,6.19999981,144.2,,Solidos dissolvidos totais,146.0,SIAGAS_MS_20260814,E10,-20.43861099999998,-54.590832999999975
3500065058,Figueirão,Guarani,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.19999981,,8.89999962,Solidos dissolvidos totais,106.2,SIAGAS_MS_20260814,E10,-18.685277999999983,-53.635832999999934
3500065064,Maracaju,Guarani,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.9000001,,5.80000019,Solidos dissolvidos totais,106.8,SIAGAS_MS_20260814,E10,-21.73277799999994,-55.51249999999993
3500065114,Dois Irmãos do Buriti,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.9000001,68.3,26.3999996,Solidos dissolvidos totais,52.31,SIAGAS_MS_20260814,E10,-20.63694399999997,-55.301110999999935
3500065025,Camapuã,Guarani,pH | Solidos dissolvidos totais,2,7.5999999,,,Solidos dissolvidos totais,271.8,SIAGAS_MS_20260814,E10,-19.51277799999997,-54.04777799999994
3500065017,Bodoquena,Cuiaba,pH | Solidos dissolvidos totais,2,7.5999999,,,Solidos dissolvidos totais,485.6,SIAGAS_MS_20260814,E10,-20.55416699999995,-56.67194399999994
3500065026,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.17999983,212.0,25.0,Solidos dissolvidos totais,260.0,SIAGAS_MS_20260814,E10,-20.421388999999976,-54.59833299999997
3500034023,Nova Andradina,Caiua,pH | CONDUTIVIDADE_ELETRICA | TURBIDEZ,3,4.8499999,9.2,,,,SIAGAS_MS_20260814,E10,-22.07416699999993,-53.36888899999997
3500068745,Paraíso das Águas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TURBIDEZ,3,5.94000006,37.0,,,,SIAGAS_MS_20260814,E10,-18.892105999999956,-53.01424999999995
3500068741,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TURBIDEZ,3,5.57000017,19.4,,,,SIAGAS_MS_20260814,E10,-22.915724999999952,-54.28233299999994
