well_id,municipality,aquifer,test_type,test_date,static_level_m,dynamic_level_m,stabilized_yield,interpretation_method,source,evidence_code,latitude,longitude
3500022654,Campo Grande,Guarani,Rebaixamento,1985-12-20,6.2,78.35,2.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.49444399999993,-54.58333299999998
3500022674,Angélica,Serra geral,Rebaixamento,2005-04-18,24.0,52.9,19.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.052221999999972,-54.06833299999994
3500022859,Maracaju,Guarani,Rebaixamento,2005-03-18,23.0,66.0,23.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.632221999999956,-55.166943999999944
3500022984,Três Lagoas,Bauru,Rebaixamento,2005-02-22,12.0,33.0,66.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.79472199999998,-51.72305499999993
3500023029,Pedro Gomes,Furnas,Rebaixamento,1984-11-25,0.0,63.3,42.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.115276999999935,-54.550832999999955
3500023314,Aparecida do Taboado,,Rebaixamento,1971-01-01,14.4,52.76,20.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.08611099999996,-51.10555499999998
3500022925,Campo Grande,Guarani,Rebaixamento,1994-11-01,222.0,315.0,174.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.426387999999974,-54.58722199999994
3500022683,Amambai,Guarani,Rebaixamento,1978-08-05,34.7,42.02,15.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.09722199999993,-55.22888799999998
3500022686,Amambai,Guarani,Rebaixamento,1982-03-31,13.3,52.5,52.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.094721999999933,-55.23638799999998
3500022755,Anastácio,Cuiaba,Rebaixamento,1978-01-02,0.7,11.87,45.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.47388799999993,-55.811387999999965
3500022926,Campo Grande,Rocha cristalina,Rebaixamento,2003-08-20,120.0,145.0,54.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.435554999999965,-54.66972199999998
3500022943,Aquidauana,Cuiaba,Rebaixamento,1980-01-02,6.0,89.0,34.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.46388799999994,-55.791943999999944
3500023391,Terenos,Guarani,Rebaixamento,1988-07-16,25.0,40.0,13.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.407776999999953,-54.86555499999997
3500022685,Amambai,Guarani,Rebaixamento,2006-10-27,58.5,78.2,56.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.10055499999993,-55.23277699999994
3500022987,Selvíria,Serra geral,Rebaixamento,1997-11-28,14.0,42.0,66.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.365554999999972,-51.417776999999944
3500067710,Corguinho,Aquidauana,Rebaixamento,2021-11-19,15.0,65.0,18.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.906943999999953,-55.14222199999995
3500067712,Corguinho,Cuiaba,Rebaixamento,2021-12-01,22.0,35.0,7.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.839721999999938,-55.184443999999985
3500067286,Terenos,,Rebaixamento,2016-07-23,49.4,67.8,17.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.708610999999962,-54.92944399999993
3500023041,Chapadão do Sul,Cobertura cenozoica,Rebaixamento,2001-01-30,39.5,44.5,46.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.79249999999996,-52.62027699999993
3500023248,Camapuã,Guarani,Escalonado,1989-05-12,50.53,93.91,14.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.526665999999977,-54.04305499999998
3500022699,Eldorado,Caiua,Rebaixamento,1995-09-21,38.3,64.0,13.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.78444399999995,-54.28166599999997
3500022738,Ponta Porã,Serra geral,Rebaixamento,1987-01-15,2.5,34.0,5.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.484999999999957,-55.72305499999993
3500022740,Ponta Porã,Serra geral,Rebaixamento,1990-11-05,2.8,45.0,99.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.516943999999967,-55.706943999999964
3500023002,Rio Verde de Mato Grosso,Furnas,Rebaixamento,1966-09-30,25.0,45.7,12.7,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.920276999999942,-54.84833299999997
3500023004,Sonora,Furnas,Rebaixamento,2001-10-14,44.0,60.0,40.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-17.587499999999977,-54.74416599999995
3500023065,Bonito,Cuiaba,Rebaixamento,1993-03-31,17.0,98.0,1.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.11027699999994,-56.49277699999993
3500023074,Bonito,Cuiaba,Rebaixamento,1981-01-05,1.5,25.0,1.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.112776999999937,-56.49638799999997
3500023078,Bonito,Cuiaba,Rebaixamento,1977-06-03,17.0,23.0,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.113332999999955,-56.49555499999997
3500067713,Corguinho,Guarani,Rebaixamento,2021-06-14,36.85,38.5,24.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.93777799999998,-54.89666699999998
3500022715,Mundo Novo,Bauru,Rebaixamento,1987-08-25,19.5,88.0,21.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.929165999999952,-54.29333299999996
3500023183,Anaurilândia,Bauru,Rebaixamento,1994-02-22,11.0,18.0,28.58,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.19055499999996,-52.72194399999995
3500023298,Três Lagoas,Caiua,Escalonado,1981-07-20,24.15,53.02,51.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.780832999999973,-51.73444399999994
3500023154,Amambai,Guarani,Escalonado,1987-10-31,6.23,29.14,12.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.991387999999972,-55.33749999999998
3500023212,Dois Irmãos do Buriti,Guarani,Rebaixamento,1997-03-01,18.0,43.5,13.9,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.549165999999957,-55.36611099999993
3500022669,Campo Grande,Serra geral,Rebaixamento,1998-06-01,5.3,17.2,112.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.416387999999927,-54.599721999999986
3500022806,Sidrolândia,Guarani,Rebaixamento,2001-07-01,31.0,35.0,18.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.741943999999933,-55.11027699999994
3500022874,Rio Brilhante,Serra geral,Rebaixamento,1991-06-10,12.0,39.5,56.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.808332999999948,-54.550554999999974
3500023016,Camapuã,Guarani,Rebaixamento,1982-05-20,5.15,33.95,7.47,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.559165999999948,-54.039165999999966
3500026836,Ivinhema,Bauru,Rebaixamento,2010-06-08,41.83,44.81,4.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.369166999999948,-53.91916699999996
3500028109,São Gabriel do Oeste,Guarani,Rebaixamento,2011-05-16,23.44,31.11,8.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.25499999999994,-54.326666999999986
3500029180,Água Clara,Caiua,Rebaixamento,2001-10-27,36.93,41.48,3.75,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.46111099999996,-52.819721999999956
3500022478,Campo Grande,Serra geral,Rebaixamento,1983-05-17,5.5,74.19,18.77,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.476943999999946,-54.62777699999998
3500022504,Campo Grande,Serra geral,Rebaixamento,1994-05-23,14.0,17.0,36.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.41277699999995,-54.644165999999984
3500022516,Campo Grande,Serra geral,Rebaixamento,1995-11-22,2.4,35.0,25.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.437221999999963,-54.64888799999994
3500022528,Campo Grande,Serra geral,Rebaixamento,1981-01-04,5.0,25.8,37.89,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.444721999999956,-54.581665999999984
3500022543,Ivinhema,Caiua,Rebaixamento,1982-09-19,38.41,83.31,56.57,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.309721999999965,-53.82888799999995
3500022556,Nova Andradina,Bauru,Rebaixamento,2006-11-28,49.0,75.2,56.57,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.238887999999974,-53.33749999999998
3500022579,Três Lagoas,Caiua,Rebaixamento,2005-08-17,14.0,54.0,58.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.79305499999998,-51.73111099999994
3500022584,Três Lagoas,Bauru,Rebaixamento,2005-06-21,44.0,80.0,70.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.777221999999938,-51.74138799999997
3500022621,Tacuru,Caiua,Rebaixamento,2002-02-02,39.0,59.0,59.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.568610999999976,-55.06444399999998
3500022622,Ponta Porã,Serra geral,Rebaixamento,2002-02-02,12.5,0.0,0.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.21999999999997,-55.614443999999935
3500022638,Coxim,Furnas,Rebaixamento,1984-05-15,2.0,41.42,21.17,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.50194399999998,-54.68222199999997
3500022643,Ponta Porã,Serra geral,Rebaixamento,2002-10-31,2.1,0.0,0.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.23444399999994,-55.50249999999994
3500022646,Ponta Porã,Serra geral,Escalonado,2002-09-14,10.5,0.0,0.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.206387999999947,-55.580832999999984
3500022659,Campo Grande,Caiua,Rebaixamento,1992-02-23,42.07,58.6,20.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.392499999999927,-54.57472199999995
3500022661,Nioaque,Guarani,Rebaixamento,1978-02-02,2.65,11.3,48.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.15749999999997,-55.82638799999995
3500022662,Nioaque,Guarani,Rebaixamento,2002-06-15,3.0,12.0,30.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.166387999999927,-55.82638799999995
3500022672,Batayporã,Caiua,Rebaixamento,1998-04-09,12.0,32.7,17.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.29361099999994,-53.27333299999998
3500022706,Iguatemi,Caiua,Rebaixamento,2000-10-21,12.0,65.3,15.23,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.664443999999946,-54.56416599999994
3500022780,Caracol,Rocha cristalina,Rebaixamento,2002-04-01,3.0,110.0,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.009999999999934,-57.029443999999955
3500022833,Dourados,Serra geral,Rebaixamento,2001-04-08,34.6,38.6,36.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.256943999999976,-54.79361099999994
3500022846,Dourados,Serra geral,Rebaixamento,1994-04-30,18.0,40.0,56.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.225832999999966,-54.79444399999994
3500022849,Fátima do Sul,Serra geral,Rebaixamento,1969-01-10,12.0,35.95,32.19,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.379443999999978,-54.51416599999993
3500022880,Dourados,Serra geral,Rebaixamento,1991-09-28,10.25,66.9,9.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.175276999999937,-54.666943999999944
3500022904,Campo Grande,Serra geral,Rebaixamento,1986-02-05,12.0,28.0,18.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.496110999999928,-54.63972199999995
3500022953,Campo Grande,Serra geral,Rebaixamento,1997-08-29,5.0,78.0,5.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.489721999999972,-54.67388799999998
3500022973,Bataguassu,Caiua,Recarga,2002-05-25,38.0,54.0,18.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.809999999999945,-52.413887999999986
3500022993,Coxim,Furnas,Rebaixamento,1997-11-15,8.8,58.7,90.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.499999999999943,-54.75555499999996
3500023023,Japorã,Caiua,Rebaixamento,1982-03-23,23.36,81.29,26.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.893610999999964,-54.404721999999936
3500023024,Japorã,Caiua,Rebaixamento,1986-03-23,29.3,61.3,22.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.892499999999927,-54.38722199999995
3500023089,Bonito,Cuiaba,Rebaixamento,1977-01-31,11.0,47.0,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.11833299999995,-56.444999999999936
3500023091,Bonito,Cuiaba,Rebaixamento,2005-05-25,6.0,54.0,4.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.121110999999928,-56.453332999999986
3500023096,Bonito,Cuiaba,Rebaixamento,1993-03-08,2.0,60.0,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.11944399999993,-56.49388799999997
3500023107,Bonito,Cuiaba,Rebaixamento,1992-01-29,11.0,42.0,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.11916599999995,-56.496110999999985
3500023123,Miranda,Cuiaba,Rebaixamento,2001-09-29,13.5,61.0,6.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.533887999999934,-56.185554999999965
3500023161,Aral Moreira,Serra geral,Rebaixamento,1988-06-18,17.5,30.6,18.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.946110999999974,-55.61611099999993
3500026990,Angélica,Caiua,Rebaixamento,2009-08-27,32.5,55.95,15.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.164999999999964,-53.78083299999997
3500023188,Aquidauana,Aquidauana,Rebaixamento,1981-05-12,3.32,28.43,9.89,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.455554999999947,-55.78527699999995
3500023171,Angélica,Caiua,Rebaixamento,1981-11-04,16.62,49.25,60.46,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.15916599999997,-53.771387999999945
3500023225,Corguinho,Aquidauana,Rebaixamento,1993-05-12,17.0,24.0,16.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.726665999999966,-54.737221999999974
3500023262,Rio Brilhante,Serra geral,Escalonado,1984-06-17,8.12,35.82,16.09,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.651943999999958,-54.427776999999935
3500023271,Nova Alvorada do Sul,Caiua,Rebaixamento,1990-07-01,12.0,15.0,6.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.447776999999974,-54.44222199999996
3500023382,Batayporã,Caiua,Rebaixamento,1994-09-17,12.0,36.0,62.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.300276999999937,-53.27416599999998
3500023266,Rio Brilhante,Guarani,Rebaixamento,1995-12-28,15.0,27.0,120.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.768054999999947,-54.56749999999994
3500045697,Campo Grande,Guarani,Rebaixamento,2006-01-01,5.0,78.16,9.7,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.52388899999994,-54.58527799999996
3500022534,Campo Grande,Guarani,Rebaixamento,1995-09-26,51.0,56.0,70.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.51555499999995,-54.653332999999975
3500022682,Amambai,Guarani,Rebaixamento,1984-08-07,44.0,70.1,12.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.09888799999993,-55.20055499999995
3500022886,Campo Grande,Guarani,Rebaixamento,1998-01-02,3.0,18.0,19.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.486110999999937,-54.64694399999996
3500022942,Campo Grande,Guarani,Rebaixamento,1982-10-30,10.57,95.57,5.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.463332999999977,-54.52333299999998
3500022467,Campo Grande,Guarani,Rebaixamento,2003-05-02,75.0,80.0,20.7,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.498054999999965,-54.66722199999998
3500022468,Campo Grande,Guarani,Rebaixamento,1990-05-11,4.0,38.0,27.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.491665999999952,-54.67305499999998
3500022471,Campo Grande,Serra geral,Rebaixamento,1983-12-02,11.8,64.0,33.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.450832999999932,-54.56749999999994
3500022493,Campo Grande,Serra geral,Rebaixamento,1997-07-22,14.0,60.0,16.04,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.423610999999937,-54.55555499999997
3500022499,Campo Grande,Serra geral,Rebaixamento,1985-08-23,8.3,50.28,13.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.55499999999995,-54.58722199999994
3500022518,Campo Grande,Serra geral,Rebaixamento,1981-09-10,11.28,44.18,5.17,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.551387999999974,-54.57722199999995
3500022563,Costa Rica,Guarani,Rebaixamento,1980-02-02,11.0,17.0,34.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.53527699999995,-53.12805499999996
3500022575,Três Lagoas,Bauru,Rebaixamento,1978-03-28,18.3,35.28,43.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.679443999999933,-52.227776999999946
3500022576,Três Lagoas,Bauru,Rebaixamento,1974-08-12,14.21,24.32,59.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.776665999999977,-51.70027699999997
3500022624,Ladário,Rocha cristalina,Rebaixamento,2003-03-02,4.2,39.6,18.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.07555499999995,-57.57722199999995
3500022764,Aquidauana,Furnas,Rebaixamento,1981-05-31,0.3,42.43,16.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.459165999999982,-55.790832999999964
3500023019,Três Lagoas,Bauru,Rebaixamento,1991-12-01,15.2,30.0,90.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.778887999999938,-51.699165999999934
3500023101,São Gabriel do Oeste,Serra geral,Rebaixamento,1979-03-11,14.5,22.0,27.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.531665999999973,-54.56805499999996
3500023104,São Gabriel do Oeste,Guarani,Rebaixamento,2003-10-31,11.0,35.0,26.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.34499999999997,-54.66972199999998
3500023192,Aquidauana,,Rebaixamento,1998-05-14,13.0,64.0,40.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.47194399999995,-55.77388799999994
3500023151,Amambai,,Escalonado,1981-01-11,55.8,77.27,16.74,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.099999999999966,-55.22249999999997
3500023190,Aquidauana,,Rebaixamento,1982-03-15,9.6,32.0,9.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.48111099999994,-55.787499999999966
3500022473,Campo Grande,Guarani,Rebaixamento,1982-10-26,14.25,79.5,13.05,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.47305499999993,-54.64583299999998
3500022535,Campo Grande,Guarani,Rebaixamento,1993-02-20,50.0,59.0,84.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.522221999999942,-54.654721999999936
3500023176,Angélica,,Rebaixamento,1981-06-28,17.74,86.71,10.56,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.052776999999935,-54.06611099999998
3500045661,Batayporã,Caiua,Rebaixamento,2008-02-01,50.0,65.0,0.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.284999999999968,-53.28249999999997
3500022696,Caarapó,Serra geral,Rebaixamento,1984-06-10,8.0,49.3,19.45,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.49527699999993,-54.757221999999956
3500067664,Sidrolândia,Guarani,Rebaixamento,2017-03-07,46.0,57.0,7.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.941110999999978,-54.974166999999966
3500067287,Terenos,,Rebaixamento,2016-09-28,55.5,69.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.717777999999953,-55.02138899999994
3500067322,Costa Rica,Guarani,Rebaixamento,2016-11-30,57.0,60.0,14.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.516388999999947,-53.15749999999997
3500023184,Anaurilândia,,Escalonado,1983-10-13,58.0,80.89,17.17,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.018887999999947,-52.51888799999995
3500030630,São Gabriel do Oeste,Serra geral,Rebaixamento,2009-05-04,1.0,2.0,39.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.383888999999954,-54.56694399999998
3500030632,Rio Verde de Mato Grosso,Furnas,Rebaixamento,1997-10-19,25.0,45.7,49.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.920555999999976,-54.84833299999997
3500030639,Bandeirantes,Serra geral,Rebaixamento,2000-11-05,28.0,68.0,11.7,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.67916699999995,-54.35388899999998
3500067384,Terenos,Guarani,Rebaixamento,2017-07-31,53.2,60.0,16.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.377777999999978,-55.22972199999998
3500022687,Antônio João,Serra geral,Rebaixamento,1975-11-18,3.3,52.8,24.83,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.196943999999974,-55.94388799999996
3500022700,Eldorado,Caiua,Rebaixamento,2001-01-14,45.4,62.0,8.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.788610999999946,-54.28416599999997
3500022704,Eldorado,Caiua,Rebaixamento,1995-03-15,28.0,72.0,19.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.782776999999953,-54.27694399999996
3500022741,Ponta Porã,Serra geral,Rebaixamento,2000-01-02,5.0,14.0,44.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.497776999999928,-55.72249999999997
3500023012,Três Lagoas,Bauru,Rebaixamento,2006-08-25,13.8,25.0,88.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.72555499999993,-51.699165999999934
3500023015,Ponta Porã,Serra geral,Rebaixamento,2002-04-07,4.0,69.9,4.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.195554999999956,-55.48055499999998
3500023081,Bonito,Cuiaba,Rebaixamento,1987-07-07,4.5,38.0,4.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.122221999999965,-56.49555499999997
3500023082,Bonito,Cuiaba,Rebaixamento,1980-02-19,5.0,33.0,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.113610999999935,-56.497221999999965
3500067699,Laguna Carapã,Serra geral,Rebaixamento,2018-06-15,1.2,40.2,14.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.837777999999958,-55.20111099999997
3500023200,Anastácio,Guarani,Rebaixamento,1987-11-14,11.55,21.46,79.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.778887999999938,-55.51611099999997
3500023201,Dois Irmãos do Buriti,Guarani,Rebaixamento,1987-11-26,0.0,6.1,28.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.756943999999976,-55.48499999999996
3500023206,Dois Irmãos do Buriti,Guarani,Rebaixamento,1997-02-15,49.5,71.22,9.76,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.688332999999943,-55.46083299999998
3500023226,São Gabriel do Oeste,Guarani,Rebaixamento,1988-06-11,8.5,37.4,10.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.394165999999927,-54.61138799999998
3500023273,Bataguassu,Caiua,Rebaixamento,1975-10-27,41.0,47.35,15.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.718332999999973,-52.41888799999998
3500022589,Alcinópolis,Guarani,Rebaixamento,2002-02-08,5.5,44.0,16.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.32361099999997,-53.71222199999994
3500022653,Campo Grande,Serra geral,Rebaixamento,1997-11-11,108.0,111.0,45.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.51666599999993,-54.61944399999999
3500022885,Campo Grande,Serra geral,Rebaixamento,1982-02-19,0.4,64.71,21.17,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.99333299999995,-54.507499999999936
3500022890,Campo Grande,Serra geral,Rebaixamento,1976-02-06,25.0,56.0,5.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.42083299999996,-54.636387999999954
3500022901,Campo Grande,Serra geral,Rebaixamento,1994-01-17,18.0,56.0,33.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.496387999999968,-54.65083299999998
3500022989,Camapuã,Guarani,Rebaixamento,1965-02-10,7.0,56.0,5.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.528332999999975,-54.04333299999996
3500023017,Ribas do Rio Pardo,Serra geral,Rebaixamento,2001-06-27,6.0,12.17,68.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.44083299999994,-53.76777699999997
3500026838,Camapuã,Guarani,Rebaixamento,2010-06-18,36.9,37.45,4.7,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.63777799999997,-54.082221999999945
3500023011,Coxim,Ponta grossa,Rebaixamento,1985-07-23,15.0,80.0,2.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.562776999999983,-54.632776999999976
3500022507,Campo Grande,Serra geral,Rebaixamento,1993-12-14,21.0,40.0,8.24,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.500832999999943,-54.577499999999986
3500022544,Ivinhema,Caiua,Rebaixamento,1980-06-02,49.68,57.18,58.15,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.31361099999998,-53.82861099999997
3500022548,Ivinhema,Caiua,Rebaixamento,2001-05-10,13.8,38.8,60.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.30583299999995,-53.850554999999986
3500022550,Ivinhema,Caiua,Rebaixamento,2001-05-13,52.0,58.0,13.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.370832999999948,-53.92749999999995
3500022581,Três Lagoas,Bauru,Rebaixamento,2003-08-10,22.5,49.0,63.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.78444399999995,-51.74416599999995
