pih_cell_id,source_hex_id,area_nominal_km2,centroide_lon,centroide_lat,area_efetiva_ms_km2,percentual_hexagono_em_ms,celula_borda_estadual,fonte_limite,status,n_record,n_depth_positive,n_depth_present,n_aquifer_present,n_drilling_date_present,n_ne_present,n_nd_present,n_specific_yield_present,n_ph_present,n_ec_present,n_temperature_present,n_chemical_parameter_present,n_chemical_concentration_present,n_unique_wells,analysis_status,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12,E02_depth_median_m,E02_depth_p10_m,E02_depth_p90_m,E03_aquifer_n_unique,E04_zero_review_count,E05_zero_review_count,E07_test_types,E09_zero_review_count,E10_available_fields_median,E10_n_pH,E10_n_EC,E10_n_temperature,E10_n_chemical_parameter,E11_age_median_years,E11_age_p25_years,E11_age_p75_years,E12_comparison_statuses,cutoff_date
PIH-1000-0213,HX1000-18-17,1000,-53.036591,-20.228061,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,7,7,7,7,7,7,7,7,7,7,7,7,7,7,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,7,7,7,7,7,7,0,0,0,7,0,7,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,120.0,83.6,136.8,2,0,0,,0,4.0,7,7,7,7,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:7,2026-08-29
PIH-1000-0214,HX1000-19-17,1000,-52.711391,-20.225038,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,1,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,100.0,100.0,100.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
PIH-1000-0215,HX1000-20-17,1000,-52.386192,-20.22141,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,1,1,1,1,0,1,1,1,1,1,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,1,1,1,0,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,120.0,120.0,120.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
PIH-1000-0216,HX1000-21-17,1000,-52.060994,-20.217178,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0217,HX1000-22-17,1000,-51.735798,-20.212342,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,1,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,120.0,120.0,120.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
PIH-1000-0218,HX1000-23-17,1000,-51.410604,-20.206901,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,11,11,11,11,11,11,11,11,6,1,2,5,5,11,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,11,11,11,11,11,11,6,6,2,6,10,10,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,18.1818,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,90.9091,EVIDENCE_PRESENT,90.9091,REVIEW_REQUIRED_PRESENT,96.0,35.0,160.0,3,0,0,Escalonado:1 | Rebaixamento:5,0,3.0,6,1,2,6,22.875999999999998,16.667,36.073499999999996,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:10,2026-08-29
PIH-1000-0219,HX1000-24-17,1000,-51.085412,-20.200855,566.5166,56.65,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,42,42,42,35,42,38,37,36,29,16,22,24,24,42,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,42,42,35,38,37,36,11,11,1,32,15,33,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,90.4762,EVIDENCE_PRESENT,88.0952,EVIDENCE_PRESENT,85.7143,EVIDENCE_PRESENT,26.1905,EVIDENCE_PRESENT,26.1905,EVIDENCE_PRESENT,2.381,EVIDENCE_PRESENT,76.1905,EVIDENCE_PRESENT,35.7143,EVIDENCE_PRESENT,78.5714,REVIEW_REQUIRED_PRESENT,120.0,60.0,243.0,4,0,0,Escalonado:1 | Rebaixamento:10,0,3.0,29,16,22,32,42.439,18.3555,46.8775,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:24 | UNKNOWN:9,2026-08-29
PIH-1000-0220,HX1000-3-18,1000,-58.071142,-19.931955,166.458,16.65,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0221,HX1000-4-18,1000,-57.746498,-19.938272,966.0643,96.61,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0222,HX1000-5-18,1000,-57.421854,-19.943988,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0223,HX1000-6-18,1000,-57.097207,-19.949102,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0224,HX1000-7-18,1000,-56.772559,-19.953615,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,3,3,3,0,3,3,3,3,3,3,3,3,3,3,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,3,3,0,3,3,3,0,0,0,3,0,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,135.0,119.8,155.0,0,0,0,,0,4.0,3,3,3,3,,,,UNKNOWN:3,2026-08-29
PIH-1000-0225,HX1000-8-18,1000,-56.44791,-19.957526,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,14,13,13,8,13,13,13,11,8,3,7,3,3,14,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,14,13,8,13,13,11,3,3,0,8,10,12,WELLS_PRESENT,92.8571,EVIDENCE_PRESENT,57.1429,EVIDENCE_PRESENT,92.8571,EVIDENCE_PRESENT,92.8571,EVIDENCE_PRESENT,78.5714,EVIDENCE_PRESENT,21.4286,EVIDENCE_PRESENT,21.4286,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,57.1429,EVIDENCE_PRESENT,71.4286,EVIDENCE_PRESENT,85.7143,REVIEW_REQUIRED_PRESENT,90.0,40.0,120.0,4,0,0,Rebaixamento:3,0,3.0,8,3,7,8,16.934,16.9055,17.028499999999998,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:3 | UNKNOWN:9,2026-08-29
PIH-1000-0226,HX1000-9-18,1000,-56.12326,-19.960836,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,2,2,0,2,2,2,1,1,1,1,1,1,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,2,0,2,2,1,0,0,0,1,1,2,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,58.0,43.6,72.4,0,0,0,,0,4.0,1,1,1,1,17.656,17.656,17.656,UNKNOWN:2,2026-08-29
PIH-1000-0227,HX1000-10-18,1000,-55.798609,-19.963544,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0228,HX1000-11-18,1000,-55.473958,-19.96565,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0229,HX1000-12-18,1000,-55.149305,-19.967154,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,6,6,6,5,5,5,5,5,2,2,2,2,2,6,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,6,6,5,5,5,5,2,2,0,2,2,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT,147.0,110.0,192.0,3,0,0,Rebaixamento:2,0,4.0,2,2,2,2,4.7585,4.75025,4.76675,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:2 | UNKNOWN:1,2026-08-29
PIH-1000-0230,HX1000-13-18,1000,-54.824653,-19.968057,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,23,23,23,17,23,21,20,20,12,10,9,6,6,23,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,23,23,17,21,20,20,7,7,0,12,11,9,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,73.913,EVIDENCE_PRESENT,91.3043,EVIDENCE_PRESENT,86.9565,EVIDENCE_PRESENT,86.9565,EVIDENCE_PRESENT,30.4348,EVIDENCE_PRESENT,30.4348,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,52.1739,EVIDENCE_PRESENT,47.8261,EVIDENCE_PRESENT,39.1304,REVIEW_REQUIRED_PRESENT,112.0,75.6,150.0,3,0,0,Rebaixamento:7,0,3.0,12,10,9,12,31.521,12.1455,38.615,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:3 | UNKNOWN:6,2026-08-29
PIH-1000-0231,HX1000-14-18,1000,-54.5,-19.968358,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,21,21,21,17,21,18,17,16,9,7,7,6,6,21,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,21,21,17,18,17,16,8,8,0,9,11,4,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,80.9524,EVIDENCE_PRESENT,85.7143,EVIDENCE_PRESENT,80.9524,EVIDENCE_PRESENT,76.1905,EVIDENCE_PRESENT,38.0952,EVIDENCE_PRESENT,38.0952,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,42.8571,EVIDENCE_PRESENT,52.381,EVIDENCE_PRESENT,19.0476,REVIEW_REQUIRED_PRESENT,96.0,86.0,204.0,2,0,0,Rebaixamento:8,0,4.0,9,7,7,9,16.668,9.087,29.6865,UNKNOWN:4,2026-08-29
PIH-1000-0232,HX1000-15-18,1000,-54.175347,-19.968057,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,2,2,2,2,1,1,1,1,1,1,1,1,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,2,2,1,1,1,1,1,0,1,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT,145.0,117.0,173.0,2,0,0,Rebaixamento:1,0,4.0,1,1,1,1,8.824,8.824,8.824,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
PIH-1000-0233,HX1000-16-18,1000,-53.850695,-19.967154,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,2,2,1,2,2,2,2,0,0,0,0,0,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,2,1,2,2,2,1,1,0,0,2,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT,98.0,95.6,100.4,1,0,0,Rebaixamento:1,0,,0,0,0,0,28.337,23.564999999999998,33.109,UNKNOWN:1,2026-08-29
PIH-1000-0234,HX1000-17-18,1000,-53.526042,-19.96565,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0235,HX1000-18-18,1000,-53.201391,-19.963544,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,4,4,4,4,4,4,4,4,4,4,2,3,3,4,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,4,4,4,4,4,4,2,2,1,4,2,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,75.0,REVIEW_REQUIRED_PRESENT,131.5,90.80000000000001,157.5,2,0,0,Rebaixamento:2,1,3.5,4,4,2,4,6.8805,5.11175,8.649249999999999,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:3,2026-08-29
PIH-1000-0236,HX1000-19-18,1000,-52.87674,-19.960836,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0237,HX1000-20-18,1000,-52.55209,-19.957526,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0238,HX1000-21-18,1000,-52.227441,-19.953615,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,1,1,1,1,1,1,1,0,0,0,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,1,1,1,1,1,1,0,1,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,76.0,76.0,76.0,1,0,0,Rebaixamento:1,0,3.0,1,1,0,1,3.28,3.28,3.28,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
