cell_id,scale_km2,grid_family,area_effective_km2,question_code,question_name,n_wells,direct_evidence_n,direct_evidence_pct_of_wells,cell_state_code,cell_state_label,support_points_n,cross_scale_exact_state_support_n,cross_scale_exact_state_support_pct,cross_scale_direct_all_support_n,cross_scale_direct_some_support_n,cross_scale_direct_none_support_n,origin_exact_state_support_n,origin_exact_state_support_pct,origin_direct_all_support_n,origin_direct_some_support_n,origin_direct_none_support_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,top_blocking_requirements,method_version
SCALE-100-O00-00036,100,SCALE_PRIMARY_O00_V1,34.007776826833194,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,1,1,100.0,0,0,1,1,100.0,0,0,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00037,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,4,66.666667,0,2,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00038,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00039,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00040,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00041,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00042,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00043,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,2,50.0,0,2,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00044,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,3,50.0,0,3,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00045,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,3,75.0,3,1,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=2|Q01_R05=2|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00046,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,3,75.0,0,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00047,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,18,18,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,4,100.0,4,0,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=18|Q01_R05=18|Q01_R06=6,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00048,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,1,25.0,0,3,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00049,100,SCALE_PRIMARY_O00_V1,62.64984473830249,Q01,Nível e profundidade da água,4,4,100.0,2,EVIDENCIA_DIRETA_PRESENTE,3,1,33.333333,1,2,0,0,0.0,0,3,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),Q01_R03=4|Q01_R05=4|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00050,100,SCALE_PRIMARY_O00_V1,16.105302451324942,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00051,100,SCALE_PRIMARY_O00_V1,99.96658598268645,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00052,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,4,66.666667,0,2,4,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00053,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00054,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,1,25.0,0,3,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00055,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,2,50.0,2,2,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=1|Q01_R05=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00056,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00057,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00058,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,1,16.666667,0,5,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00059,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,14,13,92.857143,2,EVIDENCIA_DIRETA_PRESENTE,4,3,75.0,3,1,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R05=14|Q01_R03=13|Q01_R02=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00060,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00061,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,3,75.0,0,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00062,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,4,3,75.0,3,1,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=2|Q01_R05=2|Q01_R06=2|Q01_R02=1|Q01_R04=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00063,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,1,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,4,0,0.0,0,4,0,0,0.0,0,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R02=1|Q01_R03=1|Q01_R04=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00064,100,SCALE_PRIMARY_O00_V1,34.43709835309025,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,2,0,0.0,0,2,0,2,100.0,0,0,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00065,100,SCALE_PRIMARY_O00_V1,22.331555267868005,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00066,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00067,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00068,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,2,50.0,0,2,2,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00069,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00070,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,4,4,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,3,75.0,3,1,0,1,25.0,1,3,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=4|Q01_R05=4|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00071,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,2,50.0,2,2,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00072,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,2,50.0,0,2,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00073,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00074,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,5,4,80.0,2,EVIDENCIA_DIRETA_PRESENTE,4,3,75.0,3,1,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=5|Q01_R05=5|Q01_R06=5|Q01_R02=1|Q01_R04=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00075,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00076,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00077,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,1,25.0,0,3,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00078,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,4,4,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,3,75.0,3,1,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=4|Q01_R05=4|Q01_R06=4,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00079,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00080,100,SCALE_PRIMARY_O00_V1,4.829236200101649,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,1,0,0.0,0,1,0,0,0.0,0,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00081,100,SCALE_PRIMARY_O00_V1,0.3344902108757558,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00082,100,SCALE_PRIMARY_O00_V1,92.70706568750016,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,3,100.0,0,0,3,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00083,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00084,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,5,5,100.0,0,0,5,5,100.0,0,0,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00085,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,2,66.666667,0,1,2,0,0.0,0,3,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00086,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,4,100.0,4,0,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=2|Q01_R05=2|Q01_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00087,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,1,25.0,0,3,1,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00088,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,2,50.0,0,2,2,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00089,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,0,0.0,0,3,0,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00090,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,5,0,0.0,0,5,0,5,100.0,0,0,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00091,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,2,50.0,0,2,2,3,75.0,0,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00092,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,1,33.333333,0,2,1,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00093,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00094,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,3,3,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,2,50.0,2,2,0,2,50.0,2,2,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=3|Q01_R05=3|Q01_R06=3,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00095,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,18,18,100.0,2,EVIDENCIA_DIRETA_PRESENTE,3,3,100.0,3,0,0,3,100.0,3,0,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=18|Q01_R05=18|Q01_R06=16,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00096,100,SCALE_PRIMARY_O00_V1,81.538268454259,Q01,Nível e profundidade da água,4,3,75.0,2,EVIDENCIA_DIRETA_PRESENTE,3,3,100.0,3,0,0,1,33.333333,1,2,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=4|Q01_R05=4|Q01_R06=4|Q01_R02=1|Q01_R04=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00097,100,SCALE_PRIMARY_O00_V1,19.40393754490642,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,1,1,100.0,0,0,1,1,100.0,0,0,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00098,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00099,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,5,5,100.0,0,0,5,5,100.0,0,0,5,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00100,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00101,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,3,75.0,0,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-00102,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,3,0,0.0,0,3,0,0,0.0,0,3,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
