well_id,latitude,longitude,municipality_declared,municipality_spatial,sgb2024_unit_aflorante,hydrolithologic_domain,question_code,question_name,direct_evidence_present,critical_requirements_n,critical_demonstrated_n,critical_review_n,critical_unknown_n,minimum_documentary_met,record_state,blocking_requirements_n,blocking_codes,representativeness_state,weight_used,score_used,cutoff_date,method_version
3500023027,-18.64027699999997,-54.35972199999998,Coxim,Coxim,Formação Palermo,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023027,-18.64027699999997,-54.35972199999998,Coxim,Coxim,Formação Palermo,Granular,Q02,Propriedades hidráulicas,True,9,4,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q02_R02|Q02_R03|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023027,-18.64027699999997,-54.35972199999998,Coxim,Coxim,Formação Palermo,Granular,Q03,Hidroquímica,True,9,5,1,3,False,EVIDENCIA_PARCIAL_COM_REVISAO,4,Q03_R02|Q03_R03|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023027,-18.64027699999997,-54.35972199999998,Coxim,Coxim,Formação Palermo,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023027,-18.64027699999997,-54.35972199999998,Coxim,Coxim,Formação Palermo,Granular,Q05,Monitoramento temporal,True,8,3,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q05_R02|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500065009,-22.944166999999936,-55.634721999999954,Aral Moreira,Aral Moreira,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500065009,-22.944166999999936,-55.634721999999954,Aral Moreira,Aral Moreira,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500065009,-22.944166999999936,-55.634721999999954,Aral Moreira,Aral Moreira,Formação Serra Geral,Fraturada,Q03,Hidroquímica,True,9,6,0,3,False,EVIDENCIA_PARCIAL,3,Q03_R02|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500065009,-22.944166999999936,-55.634721999999954,Aral Moreira,Aral Moreira,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500065009,-22.944166999999936,-55.634721999999954,Aral Moreira,Aral Moreira,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500068739,-20.01224199999996,-53.29814399999998,Ribas do Rio Pardo,Ribas do Rio Pardo,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500068739,-20.01224199999996,-53.29814399999998,Ribas do Rio Pardo,Ribas do Rio Pardo,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,1,3,False,EVIDENCIA_PARCIAL_COM_REVISAO,4,Q02_R02|Q02_R03|Q02_R06|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500068739,-20.01224199999996,-53.29814399999998,Ribas do Rio Pardo,Ribas do Rio Pardo,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500068739,-20.01224199999996,-53.29814399999998,Ribas do Rio Pardo,Ribas do Rio Pardo,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500068739,-20.01224199999996,-53.29814399999998,Ribas do Rio Pardo,Ribas do Rio Pardo,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,3,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q05_R02|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071611,-22.542666999999938,-54.306221999999934,Jateí,Jateí,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071611,-22.542666999999938,-54.306221999999934,Jateí,Jateí,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,2,1,6,False,EVIDENCIA_PARCIAL_COM_REVISAO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071611,-22.542666999999938,-54.306221999999934,Jateí,Jateí,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071611,-22.542666999999938,-54.306221999999934,Jateí,Jateí,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071611,-22.542666999999938,-54.306221999999934,Jateí,Jateí,Grupo Caiuá,Granular,Q05,Monitoramento temporal,False,8,2,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071605,-23.967555999999945,-55.01655599999998,Sete Quedas,Sete Quedas,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071605,-23.967555999999945,-55.01655599999998,Sete Quedas,Sete Quedas,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,2,1,6,False,EVIDENCIA_PARCIAL_COM_REVISAO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071605,-23.967555999999945,-55.01655599999998,Sete Quedas,Sete Quedas,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071605,-23.967555999999945,-55.01655599999998,Sete Quedas,Sete Quedas,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071605,-23.967555999999945,-55.01655599999998,Sete Quedas,Sete Quedas,Grupo Caiuá,Granular,Q05,Monitoramento temporal,False,8,2,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071514,-20.84818299999995,-51.74865599999998,Três Lagoas,Três Lagoas,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071514,-20.84818299999995,-51.74865599999998,Três Lagoas,Três Lagoas,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,2,1,6,False,EVIDENCIA_PARCIAL_COM_REVISAO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071514,-20.84818299999995,-51.74865599999998,Três Lagoas,Três Lagoas,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071514,-20.84818299999995,-51.74865599999998,Três Lagoas,Três Lagoas,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500071514,-20.84818299999995,-51.74865599999998,Três Lagoas,Três Lagoas,Grupo Caiuá,Granular,Q05,Monitoramento temporal,False,8,2,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070919,-23.53314699999993,-54.06936699999994,Itaquiraí,Itaquiraí,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070919,-23.53314699999993,-54.06936699999994,Itaquiraí,Itaquiraí,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,2,1,6,False,EVIDENCIA_PARCIAL_COM_REVISAO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070919,-23.53314699999993,-54.06936699999994,Itaquiraí,Itaquiraí,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070919,-23.53314699999993,-54.06936699999994,Itaquiraí,Itaquiraí,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070919,-23.53314699999993,-54.06936699999994,Itaquiraí,Itaquiraí,Grupo Caiuá,Granular,Q05,Monitoramento temporal,False,8,2,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070840,-21.15839699999998,-55.828307999999936,Nioaque,Nioaque,Formação Botucatu,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070840,-21.15839699999998,-55.828307999999936,Nioaque,Nioaque,Formação Botucatu,Granular,Q02,Propriedades hidráulicas,True,9,2,1,6,False,EVIDENCIA_PARCIAL_COM_REVISAO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070840,-21.15839699999998,-55.828307999999936,Nioaque,Nioaque,Formação Botucatu,Granular,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070840,-21.15839699999998,-55.828307999999936,Nioaque,Nioaque,Formação Botucatu,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500070840,-21.15839699999998,-55.828307999999936,Nioaque,Nioaque,Formação Botucatu,Granular,Q05,Monitoramento temporal,False,8,2,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500069727,-22.08438899999993,-54.83758299999994,Itaporã,Itaporã,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500069727,-22.08438899999993,-54.83758299999994,Itaporã,Itaporã,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,2,1,6,False,EVIDENCIA_PARCIAL_COM_REVISAO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500069727,-22.08438899999993,-54.83758299999994,Itaporã,Itaporã,Formação Serra Geral,Fraturada,Q03,Hidroquímica,True,9,3,1,5,False,EVIDENCIA_PARCIAL_COM_REVISAO,6,Q03_R02|Q03_R03|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500069727,-22.08438899999993,-54.83758299999994,Itaporã,Itaporã,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500069727,-22.08438899999993,-54.83758299999994,Itaporã,Itaporã,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,False,8,2,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026934,-22.46472199999993,-54.17444399999994,Glória de Dourados,Glória de Dourados,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026934,-22.46472199999993,-54.17444399999994,Glória de Dourados,Glória de Dourados,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026934,-22.46472199999993,-54.17444399999994,Glória de Dourados,Glória de Dourados,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,6,0,3,False,EVIDENCIA_PARCIAL,3,Q03_R02|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026934,-22.46472199999993,-54.17444399999994,Glória de Dourados,Glória de Dourados,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026934,-22.46472199999993,-54.17444399999994,Glória de Dourados,Glória de Dourados,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026935,-22.27722199999993,-53.37111099999999,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026935,-22.27722199999993,-53.37111099999999,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026935,-22.27722199999993,-53.37111099999999,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,6,0,3,False,EVIDENCIA_PARCIAL,3,Q03_R02|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026935,-22.27722199999993,-53.37111099999999,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026935,-22.27722199999993,-53.37111099999999,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026939,-22.284999999999968,-53.37944399999998,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026939,-22.284999999999968,-53.37944399999998,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,4,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q02_R02|Q02_R03|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026939,-22.284999999999968,-53.37944399999998,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,5,1,3,False,EVIDENCIA_PARCIAL_COM_REVISAO,4,Q03_R02|Q03_R03|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026939,-22.284999999999968,-53.37944399999998,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026939,-22.284999999999968,-53.37944399999998,Nova Andradina,Nova Andradina,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,3,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q05_R02|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026957,-22.59555599999993,-54.81555599999996,Caarapó,Caarapó,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026957,-22.59555599999993,-54.81555599999996,Caarapó,Caarapó,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,4,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q02_R02|Q02_R03|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026957,-22.59555599999993,-54.81555599999996,Caarapó,Caarapó,Grupo Caiuá,Granular,Q03,Hidroquímica,True,9,5,1,3,False,EVIDENCIA_PARCIAL_COM_REVISAO,4,Q03_R02|Q03_R03|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026957,-22.59555599999993,-54.81555599999996,Caarapó,Caarapó,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026957,-22.59555599999993,-54.81555599999996,Caarapó,Caarapó,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,3,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q05_R02|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026979,-21.94805599999995,-54.36694399999993,Dourados,Dourados,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026979,-21.94805599999995,-54.36694399999993,Dourados,Dourados,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
